AC,CA,302782306998
DA,DA,310119310508
AD,AD,314519314833
DC,DC,317640318018
BD,BD,321708321757
BC,BC,325420326051
AB,ABD,328764329230329996
BA,BA,332739333265
DB,DB,336157336652

