301,686,608,533,
302,678,602,528,
303,668,591,516,
304,659,585,514,
305,653,577,504,
306,643,570,500,
307,635,563,494,
308,629,556,486,
309,618,548,480,
310,611,540,471,
311,605,537,471,
312,599,529,461,
313,593,526,461,
314,582,514,449,
315,571,507,444,
316,565,499,435,
317,557,494,433,
318,549,486,426,
319,542,478,417,
320,535,473,415,
321,528,466,407,
322,522,460,401,
323,515,456,400,
324,508,448,390,
325,500,441,385,
326,490,434,380,
327,482,425,370,
328,475,420,369,
329,468,412,358,
330,461,408,357,
331,455,402,352,
332,449,395,344,
333,443,392,343,
334,436,383,333,
335,430,380,333,
336,423,372,325,
337,415,366,320,
338,406,357,311,
339,399,352,308,
340,392,344,299,
341,389,343,300,
342,382,337,295,
343,375,329,285,
344,370,326,285,
345,363,319,279,
346,357,313,271,
347,351,309,270,
348,345,303,265,
349,338,296,257,
350,332,290,251,
351,326,285,247,
352,320,281,245,
353,314,276,242,
354,308,271,237,
355,303,266,233,
356,297,261,228,
357,289,252,218,
358,284,247,213,
359,279,244,212,
360,273,240,209,
361,268,235,204,
362,264,231,202,
363,259,225,194,
364,253,220,190,
365,248,216,187,
366,243,213,186,
367,238,208,181,
368,233,203,176,
369,228,199,173,
370,223,193,166,
371,218,188,162,
372,213,185,160,
373,209,183,159,
374,204,177,154,
375,200,172,148,
376,195,169,145,
377,190,165,142,
378,186,161,140,
379,181,156,135,
380,177,154,134,
381,173,148,127,
382,169,144,124,
383,165,143,123,
384,161,139,121,
385,157,134,115,
386,153,131,111,
387,149,129,112,
388,145,124,107,
389,142,120,102,
390,138,117,99,
391,135,116,100,
392,131,111,95,
393,128,108,91,
394,124,106,92,
395,122,102,87,
396,118,99,83,
397,115,98,85,
398,112,95,82,
399,108,90,76,
400,105,87,74,
401,103,85,72,
402,99,84,72,
403,97,81,70,
404,94,78,66,
405,92,76,63,
406,89,74,63,
407,86,73,62,
408,83,68,57,
409,81,66,55,
410,79,66,56,
411,76,62,51,
412,74,61,53,
413,72,58,49,
414,70,57,49,
415,68,56,48,
416,66,52,43,
417,64,52,45,
418,62,49,41,
419,60,49,42,
420,58,45,38,
421,56,46,39,
422,55,43,36,
423,53,41,34,
424,52,40,33,
425,51,40,34,
426,50,38,32,
427,48,38,33,
428,47,36,30,
429,46,36,31,
430,44,33,28,
431,43,34,29,
432,42,31,26,
433,41,32,27,
434,40,30,24,
435,39,30,26,
436,38,28,23,
437,38,27,22,
438,37,28,24,
439,36,27,22,
440,36,27,23,
441,35,26,22,
442,34,26,22,
443,34,24,20,
444,33,25,22,
445,33,24,20,
446,33,24,21,
447,32,23,18,
448,32,24,20,
449,32,22,18,
450,32,24,20,
451,32,22,18,
452,31,23,21,
453,31,22,18,
454,31,23,20,
455,31,22,18,
456,31,21,17,
457,31,23,20,
458,31,22,18,
459,31,22,17,
460,31,23,20,
461,31,22,19,
462,31,22,18,
463,31,23,20,
464,31,22,17,
465,31,23,20,
466,31,22,18,
467,31,22,17,
468,31,23,20,
469,31,22,18,
470,31,22,17,
471,31,23,20,
472,31,23,20,
473,31,22,18,
474,31,22,17,
475,31,22,18,
476,31,23,19,
477,31,23,20,
478,31,22,18,
479,31,22,17,
480,31,23,20,
481,31,23,19,
482,31,22,18,
483,31,22,18,
484,31,23,20,
485,31,22,19,
486,31,22,17,
487,31,23,20,
488,31,22,19,
489,31,22,18,
490,31,23,20,
491,31,22,18,
492,31,22,17,
493,31,23,20,
494,31,24,20,
495,31,22,18,
496,31,23,20,
497,31,22,19,
498,31,22,17,
499,31,23,20,
500,31,22,18,
501,25,16,12,
502,0,0,2,
503,0,0,1,
504,0,0,2,
505,0,0,1,
506,0,0,2,
507,0,0,1,
508,0,0,2,
509,0,0,1,
510,0,0,1,
