BA,AB,3150146469
CA,CA,5177352050
AB,AB,5465755302
AD,AD,5776958543
CB,CB,6170462026
DA,DA,6477465089
DC,DC,6809668722
CD,CD,7112871527
AC,AC,7495775640
BD,BD,7866979074
BC,BC,8579086673
DB,DB,8963990105

