Time,Lux
1469073943270,0.0842132568359375
1469073943372,0.0
1469073952032,0.25262451171875
1469073952234,0.5052642822265625
1469073952334,0.6736907958984375
1469073952536,0.5052642822265625
1469073952637,0.6736907958984375
1469073952838,0.7578887939453125
1469073953040,0.84210205078125
1469073953342,0.6736907958984375
1469073953442,0.5894775390625
1469073953644,0.5052642822265625
1469073953744,0.7578887939453125
1469073954248,0.84210205078125
1469073954348,1.0947418212890625
1469073954549,0.25262451171875
1469073954651,0.0
1469073961400,1.0
1469073961453,0.0
1469073961653,0.0842132568359375
1469073961752,0.0
1469073988746,0.0842132568359375
1469073988843,0.0

