20006,293.6421203613281
20207,290.3578796386719
20307,291.7894592285156
20507,293.8105163574219
20607,292.7157897949219
20808,291.368408203125
20908,288.92633056640625
21008,289.9368591308594
21208,294.821044921875
21309,290.52630615234375
21509,292.7157897949219
21609,291.11578369140625
21810,291.4526062011719
21910,290.1052551269531
22010,290.61053466796875
22210,292.88421630859375
22311,293.38946533203125
22511,294.7368469238281
22611,293.6421203613281
22811,290.4421081542969
22912,293.2210388183594
23012,294.9894714355469
23213,293.2210388183594
23342,291.9579162597656
23518,293.3052673339844
23634,291.9579162597656
23823,292.29473876953125
23938,291.70526123046875
24040,291.9579162597656
24229,292.1263122558594
24344,294.3999938964844
24533,292.1263122558594
24647,289.7684020996094
24840,293.3052673339844
24954,291.368408203125
25062,292.0421142578125
25242,293.3052673339844
25344,290.4421081542969
25543,293.726318359375
25655,293.0526428222656
25844,292.463134765625
25958,291.8736877441406
26060,291.11578369140625
26249,291.2842102050781
26550,292.1263122558594
26663,292.7157897949219
26852,291.368408203125
26965,291.6210632324219
27053,293.0526428222656
27391,296.25262451171875
27554,291.20001220703125
27656,295.4947204589844
27858,291.368408203125
27977,292.29473876953125
28058,293.4736633300781
28258,292.29473876953125
28375,291.368408203125
28562,292.79998779296875
28662,292.88421630859375
28863,294.65264892578125
28983,288.92633056640625
29065,292.88421630859375
29265,289.178955078125
29383,293.3052673339844
29566,294.7368469238281
29669,292.96844482421875
29868,291.7894592285156
29990,96.50526428222656
30070,27.45263671875
30269,32.168426513671875
30391,286.3157958984375
30573,293.8105163574219
30677,292.3789367675781
30875,294.06317138671875
31000,293.3052673339844
31080,268.79998779296875
31278,83.70526123046875
31400,4.463165283203125
31885,291.368408203125
32025,292.79998779296875
32087,290.273681640625
32287,292.7157897949219
32407,292.54736328125
32588,293.2210388183594
32710,290.8631591796875
32891,294.56842041015625
32999,294.2315673828125
33113,291.7894592285156
33294,292.54736328125
33414,291.0315856933594
33597,290.4421081542969
33700,290.3578796386719
33899,293.1368408203125
34006,293.6421203613281
34120,288.75787353515625
34301,290.8631591796875
34423,292.79998779296875
34603,293.8105163574219
34724,291.0315856933594
34907,294.65264892578125
35013,177.4315948486328
35107,4.3789520263671875
35308,4.463165283203125
35429,84.37895202636719
35611,7.3263092041015625
35912,28.378952026367188
36024,279.4947509765625
36114,291.4526062011719
36315,290.273681640625
36440,293.4736633300781
36617,290.61053466796875
36717,292.631591796875
37017,293.5578918457031
37118,291.4526062011719
37319,294.56842041015625
37429,294.9052734375
37625,293.0526428222656
37726,290.02105712890625
37927,289.7684020996094
38052,294.821044921875
38130,292.1263122558594
38330,294.3999938964844
38440,293.3052673339844
38632,293.1368408203125
38732,294.2315673828125
38933,290.3578796386719
39045,290.52630615234375
39134,289.43157958984375
39335,293.0526428222656
39443,290.02105712890625
39638,122.94737243652344
39739,38.56842041015625
39939,57.43157958984375
40055,286.1473693847656
40153,293.726318359375
40344,293.1368408203125
40453,292.3789367675781
40649,293.1368408203125
40755,292.2105407714844
40950,290.1894836425781
41070,291.70526123046875
41161,292.88421630859375
41352,292.463134765625
41461,293.5578918457031
41653,290.4421081542969
41753,292.2105407714844
41954,295.5789489746094
42072,291.70526123046875
42154,291.4526062011719
42354,294.06317138671875
42468,293.8105163574219
42657,249.178955078125
42774,110.9052734375
42962,32.50526428222656
43081,298.1052551269531
43162,293.6421203613281
43362,290.61053466796875
43477,292.0421142578125
43665,294.3157958984375
43780,290.3578796386719
43968,290.1052551269531
44103,293.4736633300781
44184,294.3999938964844
44372,292.29473876953125
44484,293.726318359375
