startTime,nowTime,nanoTime,lx
1468380450200,1468380575808,86345442274923,767.0
1468380450200,1468380575988,86345621843048,768.0
1468380450200,1468380576167,86345801301798,768.0
1468380450200,1468380576347,86345980863152,769.0
1468380450200,1468380576526,86346160617318,770.0
1468380450200,1468380576706,86346340131641,771.0
1468380450200,1468380576885,86346519557317,771.0
1468380450200,1468380577065,86346699155182,771.0
1468380450200,1468380577244,86346878747994,771.0
1468380450200,1468380577432,86347065999140,771.0
1468380450200,1468380577604,86347237865859,771.0
1468380450200,1468380577783,86347417405130,771.0
1468380450200,1468380577963,86347597093359,771.0
1468380450200,1468380578142,86347776594661,771.0
1468380450200,1468380578322,86347956112265,771.0
1468380450200,1468380578501,86348135701901,772.0
1468380450200,1468380578681,86348315208724,772.0
1468380450200,1468380578861,86348494779661,771.0
1468380450200,1468380579040,86348674544192,770.0
1468380450200,1468380579220,86348854276275,769.0
1468380450200,1468380579400,86349034405233,768.0
1468380450200,1468380579579,86349213055598,768.0
1468380450200,1468380579758,86349392694765,768.0
1468380450200,1468380579938,86349572274192,768.0
1468380450200,1468380580117,86349751763619,768.0
1468380450200,1468380580297,86349931332161,768.0
1468380450200,1468380580477,86350111690234,769.0
1468380450200,1468380580656,86350290514140,770.0
1468380450200,1468380580836,86350470084088,770.0
1468380450200,1468380581015,86350649676691,770.0
1468380450200,1468380581195,86350829216952,771.0
1468380450200,1468380581374,86351008749608,771.0
1468380450200,1468380581554,86351188319554,771.0
1468380450200,1468380581734,86351367903305,771.0
1468380450200,1468380581914,86351547907732,771.0
1468380450200,1468380582093,86351727205076,771.0
1468380450200,1468380582272,86351906669607,770.0
1468380450200,1468380582452,86352086228045,769.0
1468380450200,1468380582632,86352266027836,768.0
1468380450200,1468380582811,86352445549347,767.0
1468380450200,1468380582991,86352624883253,766.0
1468380450200,1468380583170,86352804440441,766.0
1468380450200,1468380583350,86352984317368,766.0
1468380450200,1468380583529,86353163730753,766.0
1468380450200,1468380583709,86353343240701,766.0

