startTime,nowTime,nanoTime,lx
1468297458167,1468298379286,99736109391528,300.4631652832031
1468297458167,1468298379388,99736210984548,303.15789794921875
1468297458167,1468298379589,99736411942799,300.8841857910156
1468297458167,1468298379689,99736512620289,304.84210205078125
1468297458167,1468298379891,99736714188894,300.0421142578125
1468297458167,1468298379991,99736814744313,297.93682861328125
1468297458167,1468298380193,99737016282399,301.2210388183594
1468297458167,1468298380294,99737116959890,299.8736877441406
1468297458167,1468298380495,99737318223316,300.29473876953125
1468297458167,1468298380596,99737418992360,297.8526306152344
slash
1468297458167,1468298380797,99737620103199,299.11578369140625
1468297458167,1468298380898,99737721116383,298.4421081542969
1468297458167,1468298381099,99737922654469,300.29473876953125
1468297458167,1468298381200,99738023240406,300.79998779296875
1468297458167,1468298381401,99738224686941,301.3894958496094
1468297458167,1468298381502,99738325517017,301.5578918457031
1468297458167,1468298381704,99738526810963,301.0526428222656
1468297458167,1468298381804,99738627518971,157.22105407714844
1468297458167,1468298382006,99738829240160,293.2210388183594
1468297458167,1468298382106,99738929734545,304.0
1468297458167,1468298382308,99739131120044,301.726318359375
1468297458167,1468298382408,99739231736499,303.3263244628906
1468297458167,1468298382610,99739433213550,303.74737548828125
1468297458167,1468298382711,99739534043629,305.3473815917969
1468297458167,1468298382912,99739735246022,300.7157897949219
1468297458167,1468298383013,99739836167653,301.6421203613281
1468297458167,1468298383214,99740037400562,304.5052490234375
1468297458167,1468298383315,99740138261158,296.16839599609375
1468297458167,1468298383516,99740339494067,140.04209899902344
1468297458167,1468298383819,99740642350513,301.3894958496094
1468297458167,1468298383919,99740742173511,300.9684143066406
1468297458167,1468298384121,99740944535573,303.5789489746094
1468297458167,1468298384221,99741044236501,303.4947509765625
1468297458167,1468298384423,99741245957692,305.2631530761719
1468297458167,1468298384524,99741347672779,299.45263671875
1468297458167,1468298384726,99741548905689,301.5578918457031
1468297458167,1468298384827,99741649766284,306.52630615234375
1468297458167,1468298385027,99741849839528,300.54736328125
1468297458167,1468298385128,99741951463064,300.7157897949219
1468297458167,1468298385330,99742153031666,179.36842346191406
1468297458167,1468298385430,99742252763112,272.5894775390625
1468297458167,1468298385631,99742454148610,299.11578369140625
1468297458167,1468298385732,99742555741628,301.0526428222656
1468297458167,1468298385934,99742757279713,301.726318359375
1468297458167,1468298386035,99742858231861,303.915771484375
1468297458167,1468298386235,99743058335620,303.4105224609375
1468297458167,1468298386337,99743159898120,305.0105285644531
1468297458167,1468298386538,99743361466724,303.4105224609375
1468297458167,1468298386739,99743561997729,301.2210388183594
1468297458167,1468298386839,99743662644703,297.0947265625
1468297458167,1468298387042,99743865189869,303.74737548828125
1468297458167,1468298387143,99743965928395,304.7579040527344
1468297458167,1468298387343,99744166215261,305.43157958984375
1468297458167,1468298387444,99744267258961,301.1368408203125
up
1468297458167,1468298387645,99744468247731,299.6210632324219
1468297458167,1468298387746,99744569138845,301.726318359375
1468297458167,1468298387947,99744770554860,295.4947204589844
1468297458167,1468298388048,99744871568044,296.4210510253906
1468297458167,1468298388250,99745072800953,293.38946533203125
1468297458167,1468298388350,99745173600514,279.07366943359375
1468297458167,1468298388552,99745374894460,45.305267333984375
1468297458167,1468298388652,99745475724536,61.894744873046875
1468297458167,1468298388955,99745777818043,89.09474182128906
1468297458167,1468298389156,99745979020435,206.82106018066406
1468297458167,1468298389458,99746281236012,298.35791015625
1468297458167,1468298389559,99746382096608,300.21051025390625
1468297458167,1468298389760,99746583421070,295.15789794921875
1468297458167,1468298389861,99746684159596,289.43157958984375
1468297458167,1468298390062,99746885697683,73.34736633300781
1468297458167,1468298390163,99746986466725,59.70526123046875
1468297458167,1468298390465,99747288346609,74.69474792480469
1468297458167,1468298390667,99747490434010,199.32632446289063
1468297458167,1468298390767,99747590714773,299.2842102050781
1468297458167,1468298390970,99747793137867,300.7157897949219
1468297458167,1468298391070,99747893479664,300.29473876953125
1468297458167,1468298391271,99748093827564,300.1263122558594
1468297458167,1468298391371,99748194535572,277.726318359375
1468297458167,1468298391574,99748396806081,53.557891845703125
1468297458167,1468298391673,99748496598560,39.49473571777344
1468297458167,1468298391876,99748698838549,59.95790100097656
1468297458167,1468298391976,99748799638110,130.18946838378906
1468297458167,1468298392180,99749003403982,280.1684265136719
1468297458167,1468298392279,99749102158863,297.6842346191406
1468297458167,1468298392479,99749302262622,300.4631652832031
1468297458167,1468298392580,99749403672534,299.0315856933594
1468297458167,1468298392781,99749604386646,301.0526428222656
1468297458167,1468298392882,99749705277760,300.4631652832031

