waveCount,TotalWidth,tiltAve,deepest,class
1.0,541.316146,-1.6417146894413905,0.8113456464379947,slash
1.0,357.262709,0.03925530884198336,0.8282694848084544,slash
1.0,357.495624,0.01909385032337818,0.8150594451783355,slash
1.0,360.791562,-0.050314522392597816,0.7717678100263852,slash
1.0,358.983228,-0.203046228193283,0.8110964332892999,slash
1.0,538.518021,0.7177730043025362,0.34081902245706736,slash
1.0,360.146719,0.019453666904450717,0.8905013192612137,slash
1.0,538.241771,-1.149779649570291,0.5574636723910171,slash
1.0,539.804947,1.197846538668546,0.5659630606860159,slash
1.0,358.273072,-6.194350754644695E-4,0.3857331571994716,slash
1.0,1077.418282,3.029738644160789,0.8905013192612137,up
1.0,1074.442708,0.9494007915182296,0.8944591029023746,up
1.0,1078.067916,2.0084578302361447,0.5944517833553501,up
1.0,1077.157969,0.9345978577707313,0.8956406869220608,up
1.0,1077.89552,2.9856517927511046,0.892998678996037,up
1.0,1255.661562,2.7442615984387357,0.7648612945838837,up
1.0,1255.776614,2.7321638065757976,0.7714663143989432,up
1.0,1436.917864,1.251959899118242,0.8918205804749341,up
1.0,1262.004323,1.137682709438758,0.8905013192612137,up
1.0,1087.065417,0.6634478152826242,0.6221928665785997,up
1.0,898.422968,-2.4248936104312557,0.7651715039577837,down
1.0,898.694687,-2.580211657483354,0.8153034300791556,down
1.0,899.650624,-2.584470466458851,0.8153034300791556,down
1.0,898.480103,-2.4848573366045272,0.7823218997361477,down
1.0,895.973749,-2.483881992653856,0.7796833773087071,down
1.0,1083.554428,-0.9044147435436404,0.8891820580474934,down
1.0,899.184062,-2.606094652939131,0.8284960422163589,down
1.0,1077.58953,-0.8428189927483088,0.7955145118733509,down
1.0,898.657969,-2.448548439149838,0.783641160949868,down
1.0,1077.791407,-0.9384418122223682,0.8891820580474934,down
3.0,1795.762967,-3.474402814536397,0.9182058047493403,roll
3.0,1794.936041,3.4352072370505713,0.9155672823218998,roll
3.0,1615.684687,2.2547618284775943,0.6160949868073878,roll
3.0,1436.895364,2.0655147236539046,0.5712401055408971,roll
2.0,898.846094,-2.4800976614143386,0.7820343461030383,roll
2.0,897.988697,-1.7990778042450621,0.5759577278731837,roll
3.0,1616.531613,3.298654882225928,0.895778364116095,roll
