Time,Lux
1469025732642,0.0
1469025732821,0.0
1469025733001,0.0
1469025733182,0.0
1469025733363,0.0
1469025733540,0.0
1469025733723,0.0
1469025733899,0.0
1469025734081,0.0
1469025734259,0.0
1469025734437,0.0
1469025734617,0.0
1469025734796,0.0
1469025734977,0.0
1469025735156,0.0
1469025735337,0.0
1469025735515,0.0
1469025735695,0.0
1469025735874,0.0
1469025736055,0.0
1469025736235,0.0
1469025736413,0.0
1469025736593,0.0
1469025736774,0.0
1469025736952,0.0
1469025737132,0.0
1469025737313,0.0
1469025737491,0.0
1469025737671,0.0
1469025737851,0.0
1469025738029,0.0
1469025738211,0.0
1469025738390,0.0
1469025738570,0.0
1469025738749,0.0
1469025738928,0.0
1469025739111,0.0
1469025739288,0.0
1469025739466,0.0
1469025739645,0.0
1469025739826,0.0
1469025740006,0.0
1469025740185,0.0
1469025740364,0.0
1469025740544,0.0
1469025740723,0.0
1469025740904,0.0
1469025741082,0.0
1469025741263,0.0
1469025741442,0.0
1469025741622,0.0
1469025741803,0.0
1469025741981,0.0
1469025742162,0.0
1469025742339,0.0
1469025742519,0.0
1469025742699,0.0
1469025742881,0.0
1469025743058,0.0
1469025743237,0.0
1469025743416,0.0
1469025743598,0.0
1469025743780,0.0
1469025743956,0.0
1469025744135,0.0
1469025744315,0.0
1469025744495,0.0
1469025744674,0.0
1469025744856,0.0
1469025745033,0.0
1469025745212,0.0
1469025745394,0.0
1469025745574,0.0
1469025745753,0.0
1469025745931,0.0
1469025746111,0.0
1469025746292,0.0
1469025746471,0.0
1469025746650,0.0
1469025746831,0.0
1469025747010,0.0
1469025747191,0.0
1469025747367,0.0
1469025747549,0.0
1469025747726,0.0
1469025747906,0.0
1469025748085,0.0
1469025748265,0.0
1469025748445,0.0
1469025748625,0.0
1469025748804,0.0
1469025748986,0.0
1469025749163,0.0
1469025749344,0.0
1469025749522,0.0
1469025749702,0.0
1469025749881,0.0
1469025750062,0.0
1469025750240,0.0
1469025750420,0.0
1469025750601,0.0
1469025750782,0.0
1469025750958,0.0
1469025751138,0.0
1469025751319,0.0
1469025751498,0.0
1469025751678,0.0
1469025751857,0.0
1469025752037,0.0
1469025752217,0.0
1469025752399,0.0
1469025752576,0.0
1469025752755,0.0
1469025752934,0.0
1469025753113,0.0
1469025753295,0.0
1469025753473,0.0
1469025753654,0.0
1469025753832,0.0
1469025754013,0.0
1469025754193,0.0
1469025754370,0.0
1469025754550,0.0
1469025754730,0.0
1469025754911,0.0
1469025755089,0.0
1469025755272,0.0
1469025755450,0.0
1469025755630,0.0
1469025755808,0.0
1469025755988,0.0
1469025756166,0.0
1469025756347,0.0
1469025756525,0.0
1469025756705,0.0
1469025756885,0.0
1469025757068,0.0
1469025757245,0.0
1469025757424,0.0
1469025757604,0.0
1469025757783,0.0
1469025757961,0.0

