startTime,nowTime,nanoTime,lx
1469514456861,1469516042693,7864008657975,472.0
1469514456861,1469516043499,7864814423807,475.0
1469514456861,1469516043700,7865015955214,477.0
1469514456861,1469516043768,7865083449902,475.0
1469514456861,1469516043834,7865149713860,472.0
1469514456861,1469516043970,7865285582610,470.0
1469514456861,1469516044035,7865351277559,474.0
1469514456861,1469516044103,7865419023807,475.0
1469514456861,1469516045178,7866493716306,477.0
1469514456861,1469516045244,7866559707714,475.0
1469514456861,1469516045513,7866828706411,472.0
1469514456861,1469516045579,7866895360839,474.0
1469514456861,1469516045647,7866962760370,472.0
1469514456861,1469516045782,7867097815212,474.0
1469514456861,1469516045847,7867162850942,472.0
1469514456861,1469516045983,7867299126671,477.0
1469514456861,1469516046049,7867365279171,472.0
1469514456861,1469516046184,7867499985005,475.0
1469514456861,1469516046586,7867902252610,472.0
1469514456861,1469516046790,7868105828494,470.0
1469514456861,1469516046854,7868169973181,474.0
1469514456861,1469516046923,7868238460525,475.0
1469514456861,1469516047122,7868438128858,477.0
1469514456861,1469516047190,7868506228338,475.0
1469514456861,1469516048265,7869581118858,472.0
1469514456861,1469516048401,7869717273545,474.0
1469514456861,1469516048466,7869781898910,472.0
1469514456861,1469516048603,7869919132660,474.0
1469514456861,1469516048668,7869983443962,472.0
1469514456861,1469516048803,7870119147815,474.0
1469514456861,1469516048869,7870184955524,472.0
1469514456861,1469516049005,7870321073962,475.0
1469514456861,1469516049340,7870655679639,472.0
1469514456861,1469516049408,7870723878858,470.0
1469514456861,1469516049541,7870856596825,475.0
1469514456861,1469516049607,7870923236149,472.0
1469514456861,1469516049812,7871127796254,475.0
1469514456861,1469516051086,7872401963075,472.0
slash
1469514456861,1469516051420,7872736303596,470.0
1469514456861,1469516051488,7872803411096,472.0
1469514456861,1469516051623,7872938677346,470.0
1469514456861,1469516051689,7873005052085,472.0
1469514456861,1469516051756,7873072143388,475.0
1469514456861,1469516052092,7873408050887,285.0
1469514456861,1469516052159,7873475334273,472.0
1469514456861,1469516052228,7873543547762,470.0
1469514456861,1469516052361,7873677036200,472.0
1469514456861,1469516052428,7873743861825,475.0
slash
1469514456861,1469516053770,7875085628127,472.0
1469514456861,1469516053906,7875221628128,470.0
1469514456861,1469516054041,7875356522346,472.0
1469514456861,1469516054176,7875491469325,470.0
1469514456861,1469516054240,7875556266929,472.0
1469514456861,1469516054307,7875623307711,143.0
1469514456861,1469516054374,7875690328701,472.0
1469514456861,1469516054510,7875825533596,475.0
1469514456861,1469516054780,7876096096772,472.0
1469514456861,1469516054844,7876159882866,470.0
1469514456861,1469516054982,7876297754115,472.0
1469514456861,1469516055046,7876361795261,475.0
slash
1469514456861,1469516056523,7877838676250,393.0
1469514456861,1469516056592,7877907947344,24.0
1469514456861,1469516056662,7877977707760,434.0
1469514456861,1469516056724,7878039762552,472.0
1469514456861,1469516056792,7878108108386,470.0
1469514456861,1469516056927,7878242802605,472.0
1469514456861,1469516056997,7878313359376,470.0
1469514456861,1469516057128,7878443743490,472.0
1469514456861,1469516057330,7878645424271,475.0
1469514456861,1469516057599,7878914725626,472.0
1469514456861,1469516057734,7879049859062,470.0
1469514456861,1469516057933,7879249254114,472.0
1469514456861,1469516058071,7879386982604,475.0
slash
1469514456861,1469516058875,7880190521354,477.0
1469514456861,1469516058940,7880256251406,475.0
1469514456861,1469516059142,7880457976145,27.0
1469514456861,1469516059209,7880525224843,450.0
1469514456861,1469516059278,7880593434166,475.0
1469514456861,1469516059343,7880659299374,470.0
1469514456861,1469516059411,7880726900155,472.0
1469514456861,1469516059545,7880860891562,470.0
1469514456861,1469516059681,7880997123541,472.0
1469514456861,1469516059813,7881129083645,470.0
1469514456861,1469516059950,7881266185833,472.0
1469514456861,1469516060013,7881329206249,475.0
1469514456861,1469516060285,7881600809844,472.0
1469514456861,1469516060350,7881666015624,470.0
1469514456861,1469516060619,7881934825624,472.0
1469514456861,1469516060687,7882002511510,470.0
slash
1469514456861,1469516060752,7882067904583,472.0
1469514456861,1469516060954,7882269521926,475.0
1469514456861,1469516061559,7882875310051,320.0
1469514456861,1469516061625,7882941080573,32.0
1469514456861,1469516061694,7883009440936,453.0
1469514456861,1469516061760,7883075412759,475.0
1469514456861,1469516062029,7883344532654,472.0
1469514456861,1469516062163,7883478727758,470.0
1469514456861,1469516062298,7883613885936,472.0
1469514456861,1469516062432,7883748006769,470.0
1469514456861,1469516062498,7883813921092,472.0
1469514456861,1469516062632,7883947912498,470.0
1469514456861,1469516062701,7884016498696,472.0
1469514456861,1469516062834,7884149502029,475.0
1469514456861,1469516063035,7884350376145,472.0
slash
1469514456861,1469516063102,7884418199842,470.0
1469514456861,1469516063438,7884753923488,472.0
1469514456861,1469516063639,7884954844893,475.0
1469514456861,1469516063910,7885226029112,367.0
1469514456861,1469516063975,7885290540049,22.0
1469514456861,1469516064044,7885359464008,434.0
1469514456861,1469516064111,7885426766509,475.0
1469514456861,1469516064782,7886097857081,472.0
1469514456861,1469516065050,7886365671561,470.0
1469514456861,1469516065186,7886501607132,472.0
1469514456861,1469516065251,7886566515830,470.0
1469514456861,1469516065325,7886640544841,472.0
slash
1469514456861,1469516065453,7886768461976,470.0
1469514456861,1469516065519,7886835146924,472.0
