startTime,nowTime,nanoTime,lx
1469527291312,1469527689610,17016040381236,602.0
1469527291312,1469527689790,17016220744653,601.0
1469527291312,1469527689968,17016398758528,600.0
1469527291312,1469527690148,17016578059362,599.0
1469527291312,1469527690329,17016759842487,598.0
1469527291312,1469527690507,17016937524403,601.0
1469527291312,1469527690687,17017117105154,604.0
1469527291312,1469527690864,17017294608945,605.0
1469527291312,1469527691047,17017477620570,603.0
1469527291312,1469527691225,17017655700779,602.0
1469527291312,1469527691402,17017832694071,602.0
up
1469527291312,1469527691582,17018012192696,602.0
1469527291312,1469527691761,17018191496946,605.0
1469527291312,1469527691941,17018371667737,602.0
1469527291312,1469527692124,17018554175988,603.0
1469527291312,1469527692304,17018734707821,600.0
1469527291312,1469527692484,17018914639196,601.0
1469527291312,1469527692664,17019094269363,26.0
1469527291312,1469527692844,17019274847696,25.0
1469527291312,1469527693025,17019455390488,140.0
1469527291312,1469527693202,17019632358863,547.0
1469527291312,1469527693379,17019809028530,608.0
1469527291312,1469527693561,17019991804238,604.0
1469527291312,1469527693744,17020174199322,603.0
1469527291312,1469527693917,17020347541072,604.0
1469527291312,1469527694100,17020529991155,604.0
1469527291312,1469527694276,17020706448197,605.0
down
1469527291312,1469527694455,17020885414989,603.0
1469527291312,1469527694634,17021064868364,602.0
1469527291312,1469527694814,17021244689697,600.0
1469527291312,1469527694994,17021424774197,600.0
1469527291312,1469527695173,17021603455406,603.0
1469527291312,1469527695356,17021786942447,457.0
1469527291312,1469527695537,17021967428073,14.0
1469527291312,1469527695715,17022145676114,32.0
1469527291312,1469527695893,17022323347406,83.0
1469527291312,1469527696074,17022504700156,603.0
1469527291312,1469527696254,17022684257615,607.0
1469527291312,1469527696431,17022861083031,608.0
1469527291312,1469527696614,17023044165531,603.0
1469527291312,1469527696793,17023223825740,603.0
1469527291312,1469527696973,17023403470532,603.0
1469527291312,1469527697151,17023581616907,603.0
roll
1469527291312,1469527697328,17023758049282,605.0
1469527291312,1469527697507,17023937825657,602.0
1469527291312,1469527697689,17024118997532,599.0
1469527291312,1469527697867,17024297350740,600.0
1469527291312,1469527698050,17024480830324,601.0
1469527291312,1469527698229,17024659475282,55.0
1469527291312,1469527698411,17024841035116,598.0
1469527291312,1469527698586,17025016891616,599.0
1469527291312,1469527698770,17025200368824,604.0
1469527291312,1469527698947,17025377240741,130.0
1469527291312,1469527699126,17025556916408,612.0
1469527291312,1469527699308,17025738181116,81.0
1469527291312,1469527699484,17025913978283,607.0
1469527291312,1469527699667,17026097124283,608.0
1469527291312,1469527699845,17026275171700,604.0
1469527291312,1469527700026,17026456271325,602.0
1469527291312,1469527700204,17026634430075,603.0
1469527291312,1469527700383,17026813644283,599.0
hide
1469527291312,1469527700560,17026990568242,602.0
1469527291312,1469527700739,17027169838783,601.0
1469527291312,1469527700920,17027350299825,598.0
1469527291312,1469527701099,17027529442492,597.0
1469527291312,1469527701284,17027714173075,26.0
1469527291312,1469527701462,17027892249242,24.0
1469527291312,1469527701642,17028072254075,21.0
1469527291312,1469527701821,17028251398159,19.0
1469527291312,1469527702002,17028432297117,19.0
1469527291312,1469527702180,17028610887159,34.0
1469527291312,1469527702367,17028797509867,607.0
1469527291312,1469527702539,17028969829409,604.0
1469527291312,1469527702719,17029149377659,607.0
1469527291312,1469527702897,17029327250534,602.0
1469527291312,1469527703079,17029509414909,599.0
slash
1469527291312,1469527703254,17029684293410,599.0
1469527291312,1469527703434,17029864164951,601.0
1469527291312,1469527703613,17030043856368,602.0
1469527291312,1469527703793,17030223725618,598.0
1469527291312,1469527703975,17030405005368,598.0
1469527291312,1469527704156,17030586357660,24.0
1469527291312,1469527704334,17030764943368,604.0
1469527291312,1469527704512,17030941987785,606.0
1469527291312,1469527704694,17031124920785,605.0
1469527291312,1469527704875,17031305761285,606.0
1469527291312,1469527705055,17031485427785,603.0
1469527291312,1469527705233,17031663728077,603.0
1469527291312,1469527705409,17031839255827,603.0
up
1469527291312,1469527705588,17032018481536,604.0
1469527291312,1469527705768,17032198268286,601.0
1469527291312,1469527705947,17032377957411,600.0
1469527291312,1469527706128,17032558795578,599.0
1469527291312,1469527706310,17032740925286,516.0
1469527291312,1469527706486,17032916720578,28.0
1469527291312,1469527706669,17033099238870,26.0
1469527291312,1469527706850,17033280287911,440.0
1469527291312,1469527707028,17033458272286,602.0
1469527291312,1469527707210,17033640405536,604.0
1469527291312,1469527707387,17033817961912,606.0
1469527291312,1469527707566,17033996701912,606.0
1469527291312,1469527707746,17034176678870,607.0
1469527291312,1469527707923,17034353568578,605.0
down
1469527291312,1469527708103,17034533940954,602.0
1469527291312,1469527708282,17034712511495,602.0
1469527291312,1469527708463,17034893172787,602.0
1469527291312,1469527708643,17035073868537,602.0
1469527291312,1469527708825,17035255904996,88.0
1469527291312,1469527709001,17035431690412,50.0
1469527291312,1469527709185,17035615019162,95.0
1469527291312,1469527709364,17035794456162,597.0
1469527291312,1469527709543,17035973608246,598.0
1469527291312,1469527709723,17036153801621,601.0
1469527291312,1469527709904,17036334202079,602.0
1469527291312,1469527710083,17036513045954,600.0
1469527291312,1469527710263,17036693712996,600.0
1469527291312,1469527710437,17036867327913,600.0
roll
1469527291312,1469527710617,17037047747205,605.0
1469527291312,1469527710797,17037227341663,605.0
1469527291312,1469527710976,17037406441413,602.0
