waveCount,TotalWidth,tiltAve,deepest,class
1.0,359.802708,0.11855458402471708,0.9749276759884281,slash
1.0,359.547344,-0.11293698953936371,0.9768563162970106,slash
1.0,357.906355,-0.002745373031897591,0.26711668273866923,slash
1.0,356.380313,0.07219517958222976,0.9768563162970106,slash
1.0,360.08375,0.00259400339359539,0.5313404050144648,slash
1.0,538.384843,2.429316174285065,0.840887174541948,slash
1.0,364.043541,0.05728068679207787,0.9720347155255545,slash
1.0,359.54599,0.009101288200753288,0.8505303760848602,slash
1.0,359.196718,-0.033327061386211554,0.9845708775313404,slash
1.0,361.079062,-0.01776390226846125,0.9624277456647399,slash
1.0,1077.324374,1.364185176637743,0.9701348747591522,up
1.0,897.691198,-0.9611548275939397,0.9787849566055931,up
2.0,896.088282,0.9044845767039191,0.9296046287367405,up
1.0,898.602656,0.9506849062455003,0.9720347155255545,up
2.0,899.291407,0.9191132797970181,0.974903474903475,up
1.0,897.415937,0.9151718219923455,0.9691417550626809,up
1.0,899.240363,4.208490522047207,0.9691417550626809,up
1.0,901.212238,0.9442048274582493,0.970106075216972,up
1.0,885.240729,0.9314548763831103,0.8649951783992286,up
2.0,896.080989,4.105001348415146,0.9382239382239382,up
1.0,899.67625,-0.9306782665339688,0.9700772200772201,down
1.0,897.912032,-0.9199056777616441,0.972007722007722,down
1.0,1077.1675,3.8128264482661933E-4,0.9826254826254827,down
1.0,897.259167,-0.936407557753753,0.972007722007722,down
1.0,715.737083,-3.7556430588683876,0.9613899613899614,down
1.0,718.487605,0.004899236521228811,0.9633204633204633,down
1.0,896.341197,-0.9350061258324469,0.9749276759884281,down
1.0,719.161667,-0.001503456462612629,0.9816602316602316,down
1.0,718.105677,-0.009204658854747638,0.9797297297297297,down
1.0,897.435625,-0.9683578675752562,0.9758687258687259,down
3.0,1437.550676,4.708807624355888,0.9594594594594594,roll
3.0,1436.389896,4.059164263294119,0.8291505791505791,roll
3.0,1437.61026,4.874544614424754,0.9826254826254827,roll
2.0,1078.817343,3.771393679575551,0.8304431599229287,roll
3.0,1436.452445,-4.1569868293647545,0.8322082931533269,roll
3.0,1436.526718,-0.18767943317544433,0.24227799227799227,roll
3.0,1434.285364,-4.601813562542024,0.9237451737451737,roll
1.0,1079.619425,3.2499528388153953,0.7000964320154291,roll
3.0,1615.451197,4.226021405376573,0.8273866923818708,roll
3.0,1436.151823,-3.394066134273074,0.6853281853281853,roll
1.0,897.780312,-0.955705714811639,0.9893822393822393,hide
1.0,1076.180729,-1.4404340949388386,0.988394584139265,hide
1.0,1078.034479,-1.4182317543300789,0.9884169884169884,hide
1.0,1079.909947,-0.014451713299010738,0.9864864864864865,hide
1.0,1077.987864,-1.4229929686832328,0.988394584139265,hide
1.0,1078.290728,-1.4286903445929409,0.9884169884169884,hide
1.0,1077.598958,-1.4270703535164058,0.9893822393822393,hide
1.0,899.002604,-0.9415555757240861,0.9922779922779923,hide
1.0,1078.222292,-0.01659134896964587,0.988394584139265,hide
1.0,1258.680469,-0.4807971742591286,0.9951737451737451,hide

