DC,DC,1865724152
DB,DB,2990730503
AC,AC,3415734886
DA,DA,3837339073
AD,AD,4258243599
BA,BA,4726847998
BC,BC,5248753142
AB,AB,5591956685
BD,BD,6110261830

