startTime,nowTime,nanoTime,lx
1469531062540,1469532784287,115708161808536,318.0
1469531062540,1469532784341,115708215879005,463.0
1469531062540,1469532784399,115708273090568,510.0
1469531062540,1469532784725,115708599383849,516.0
1469531062540,1469532784942,115708817032338,523.0
1469531062540,1469532784998,115708872936453,516.0
1469531062540,1469532785054,115708928315463,523.0
1469531062540,1469532785329,115709203337807,516.0
1469531062540,1469532785387,115709261890776,523.0
1469531062540,1469532785493,115709367720255,516.0
1469531062540,1469532785549,115709423822182,523.0
up
1469531062540,1469532785821,115709695828119,516.0
1469531062540,1469532785934,115709808873588,523.0
1469531062540,1469532785987,115709861118536,516.0
1469531062540,1469532786098,115709972127077,523.0
1469531062540,1469532786208,115710082542129,516.0
1469531062540,1469532786263,115710137460723,523.0
1469531062540,1469532786372,115710246243015,516.0
1469531062540,1469532786482,115710356253848,523.0
1469531062540,1469532786537,115710412007077,516.0
1469531062540,1469532786648,115710522878327,523.0
1469531062540,1469532786703,115710578052285,530.0
1469531062540,1469532786759,115710634045098,205.0
1469531062540,1469532786815,115710689295827,59.0
1469531062540,1469532786871,115710746006192,33.0
1469531062540,1469532786980,115710854901296,46.0
1469531062540,1469532787036,115710910628952,92.0
1469531062540,1469532787092,115710967050983,125.0
1469531062540,1469532787148,115711022208952,172.0
1469531062540,1469532787204,115711078203952,225.0
1469531062540,1469532787259,115711133763639,258.0
1469531062540,1469532787316,115711190349004,311.0
1469531062540,1469532787371,115711245704473,384.0
1469531062540,1469532787427,115711301434056,477.0
1469531062540,1469532787482,115711356819577,510.0
1469531062540,1469532787539,115711413182129,516.0
1469531062540,1469532787594,115711468643743,523.0
1469531062540,1469532787813,115711687761139,516.0
1469531062540,1469532787867,115711741901712,523.0
1469531062540,1469532788520,115712394262233,516.0
1469531062540,1469532788576,115712450762129,523.0
up
1469531062540,1469532788686,115712560202389,516.0
1469531062540,1469532788741,115712615486087,523.0
1469531062540,1469532789285,115713159650462,516.0
1469531062540,1469532789396,115713270322857,523.0
1469531062540,1469532789561,115713435129316,516.0
1469531062540,1469532789725,115713599125826,510.0
1469531062540,1469532789942,115713816588274,483.0
1469531062540,1469532789998,115713872402024,92.0
1469531062540,1469532790053,115713927926920,46.0
1469531062540,1469532790165,115714039829055,59.0
1469531062540,1469532790222,115714096711190,238.0
1469531062540,1469532790277,115714151761867,331.0
1469531062540,1469532790332,115714206976607,324.0
1469531062540,1469532790391,115714265176555,291.0
1469531062540,1469532790444,115714318597805,205.0
1469531062540,1469532790500,115714374679680,106.0
1469531062540,1469532790556,115714430302232,72.0
1469531062540,1469532790611,115714485665565,178.0
1469531062540,1469532790668,115714542162024,364.0
1469531062540,1469532790724,115714598116763,503.0
1469531062540,1469532790778,115714652569159,523.0
1469531062540,1469532791109,115714983523586,516.0
1469531062540,1469532791215,115715089441086,523.0
1469531062540,1469532791271,115715145592284,516.0
1469531062540,1469532791381,115715255590930,523.0
1469531062540,1469532791600,115715474787648,516.0
1469531062540,1469532791656,115715531058169,523.0
up
1469531062540,1469532791928,115715802545096,516.0
1469531062540,1469532791984,115715859029888,523.0
1469531062540,1469532792094,115715968814575,516.0
1469531062540,1469532792204,115716078457440,523.0
1469531062540,1469532792314,115716188247440,516.0
1469531062540,1469532792478,115716352733221,510.0
1469531062540,1469532792696,115716570356971,516.0
1469531062540,1469532793241,115717115150720,530.0
1469531062540,1469532793296,115717170677804,357.0
1469531062540,1469532793351,115717225981085,53.0
1469531062540,1469532793408,115717282097908,39.0
1469531062540,1469532793519,115717393826658,59.0
1469531062540,1469532793574,115717448568116,132.0
1469531062540,1469532793630,115717504568377,139.0
1469531062540,1469532793685,115717559973949,125.0
1469531062540,1469532793742,115717616317804,132.0
1469531062540,1469532793800,115717674611033,125.0
1469531062540,1469532793908,115717782989731,185.0
1469531062540,1469532793963,115717837134366,338.0
1469531062540,1469532794019,115717893221970,463.0
1469531062540,1469532794074,115717948525616,523.0
1469531062540,1469532794347,115718221548220,516.0
1469531062540,1469532794403,115718277431397,523.0
1469531062540,1469532794513,115718387783324,516.0
1469531062540,1469532794623,115718497149678,523.0
1469531062540,1469532794733,115718607354887,516.0
1469531062540,1469532794788,115718662453376,523.0
1469531062540,1469532794901,115718775299262,516.0
1469531062540,1469532795009,115718883855199,523.0
1469531062540,1469532795065,115718939251293,516.0
up
1469531062540,1469532795229,115719103152282,510.0
1469531062540,1469532795772,115719646293011,516.0
1469531062540,1469532795991,115719865467855,523.0
1469531062540,1469532796099,115719974054886,516.0
1469531062540,1469532796156,115720030183063,523.0
1469531062540,1469532796212,115720086252282,265.0
1469531062540,1469532796267,115720141715459,72.0
1469531062540,1469532796322,115720196872126,39.0
1469531062540,1469532796434,115720308124678,79.0
1469531062540,1469532796490,115720364235563,165.0
1469531062540,1469532796546,115720420915094,185.0
1469531062540,1469532796602,115720476159625,165.0
1469531062540,1469532796658,115720533039053,152.0
1469531062540,1469532796714,115720588066657,112.0
1469531062540,1469532796769,115720643443740,92.0
1469531062540,1469532796825,115720699331188,178.0
1469531062540,1469532796880,115720754582438,357.0
1469531062540,1469532796937,115720811747282,490.0
1469531062540,1469532796992,115720866467177,523.0
1469531062540,1469532797481,115721356048063,516.0
1469531062540,1469532797537,115721411817386,523.0
1469531062540,1469532797919,115721793160719,516.0
1469531062540,1469532798030,115721904622437,510.0
up
1469531062540,1469532798519,115722393102541,516.0
1469531062540,1469532798683,115722557443166,523.0
1469531062540,1469532799172,115723046756239,477.0
1469531062540,1469532799228,115723102088739,66.0
1469531062540,1469532799283,115723157844104,39.0
1469531062540,1469532799340,115723214809312,46.0
1469531062540,1469532799396,115723270664572,86.0
1469531062540,1469532799451,115723325180874,185.0
1469531062540,1469532799507,115723381379833,205.0
1469531062540,1469532799561,115723435913583,192.0
1469531062540,1469532799619,115723493974416,152.0
1469531062540,1469532799674,115723548084260,112.0
1469531062540,1469532799729,115723603775249,139.0
1469531062540,1469532799785,115723659534624,265.0
1469531062540,1469532799841,115723715540353,417.0
1469531062540,1469532799897,115723771123687,510.0
1469531062540,1469532799952,115723826532801,523.0
1469531062540,1469532800605,115724479114468,516.0
1469531062540,1469532800768,115724642929624,510.0
up
1469531062540,1469532801205,115725079582540,516.0
1469531062540,1469532801422,115725296739988,523.0
1469531062540,1469532802077,115725951309155,530.0
1469531062540,1469532802130,115726004915196,291.0
1469531062540,1469532802188,115726062218530,46.0
1469531062540,1469532802243,115726117233477,39.0
1469531062540,1469532802353,115726227865821,119.0
1469531062540,1469532802408,115726282998009,145.0
1469531062540,1469532802463,115726338027279,165.0
1469531062540,1469532802521,115726395563061,159.0
1469531062540,1469532802632,115726506070040,119.0
1469531062540,1469532802687,115726561265509,79.0
1469531062540,1469532802746,115726620305144,152.0
1469531062540,1469532802798,115726672685352,324.0
1469531062540,1469532802854,115726728508165,470.0
1469531062540,1469532802911,115726785143165,523.0
1469531062540,1469532803401,115727275699050,516.0
1469531062540,1469532803510,115727384350873,510.0
1469531062540,1469532804000,115727874989258,516.0
up
1469531062540,1469532804325,115728199984362,523.0
1469531062540,1469532804708,115728582174674,516.0
1469531062540,1469532804763,115728637267383,523.0
1469531062540,1469532804981,115728855997122,516.0
1469531062540,1469532805037,115728911479362,523.0
1469531062540,1469532805147,115729021650872,516.0
1469531062540,1469532805259,115729133190716,523.0
1469531062540,1469532805368,115729242661758,139.0
1469531062540,1469532805422,115729297013476,39.0
1469531062540,1469532805478,115729352700195,33.0
1469531062540,1469532805591,115729465322851,46.0
1469531062540,1469532805646,115729520305664,86.0
1469531062540,1469532805701,115729575748059,106.0
1469531062540,1469532805757,115729631519674,139.0
1469531062540,1469532805813,115729687601862,159.0
1469531062540,1469532805869,115729743820091,145.0
1469531062540,1469532805924,115729798531914,125.0
1469531062540,1469532805980,115729854232539,159.0
1469531062540,1469532806036,115729910768893,298.0
1469531062540,1469532806092,115729966241341,444.0
1469531062540,1469532806147,115730021530559,510.0
1469531062540,1469532806203,115730077810872,516.0
1469531062540,1469532806312,115730186962070,510.0
1469531062540,1469532806802,115730676342017,516.0
1469531062540,1469532807022,115730896232590,523.0
up
1469531062540,1469532808381,115732255173944,510.0
1469531062540,1469532808434,115732308302902,172.0
1469531062540,1469532808489,115732363882017,39.0
1469531062540,1469532808659,115732533231860,86.0
1469531062540,1469532808711,115732585212798,99.0
1469531062540,1469532808766,115732641019777,125.0
1469531062540,1469532808823,115732697092173,145.0
1469531062540,1469532808878,115732752608475,165.0
1469531062540,1469532808934,115732808326704,178.0
1469531062540,1469532808989,115732863946964,225.0
1469531062540,1469532809045,115732919667433,331.0
1469531062540,1469532809101,115732976037433,450.0
1469531062540,1469532809157,115733031375454,510.0
1469531062540,1469532809594,115733468241287,516.0
1469531062540,1469532809810,115733684823110,523.0
1469531062540,1469532810301,115734175611495,516.0
down
