startTime,nowTime,nanoTime,lx
1469531062540,1469531388261,150382372263334,1278.0
1469531062540,1469531388331,150382442491334,1274.0
1469531062540,1469531388401,150382512159334,1276.0
1469531062540,1469531388473,150382583790334,1278.0
1469531062540,1469531388611,150382721971334,1276.0
1469531062540,1469531388681,150382791979334,1278.0
1469531062540,1469531388752,150382863503334,1276.0
1469531062540,1469531388822,150382933075334,1280.0
1469531062540,1469531388892,150383002966334,1276.0
1469531062540,1469531388962,150383072917334,1278.0
1469531062540,1469531389033,150383143708334,1282.0
slash
1469531062540,1469531389102,150383212840334,1286.0
1469531062540,1469531389171,150383282408334,1284.0
1469531062540,1469531389241,150383352495334,1280.0
1469531062540,1469531389452,150383562525334,1278.0
1469531062540,1469531389522,150383632578334,1276.0
1469531062540,1469531389591,150383702395334,1270.0
1469531062540,1469531389662,150383772605334,1268.0
1469531062540,1469531389732,150383842556334,1272.0
1469531062540,1469531389802,150383912538334,1270.0
1469531062540,1469531389872,150383982525334,1272.0
1469531062540,1469531389941,150384052443334,1276.0
1469531062540,1469531390012,150384122602334,1280.0
1469531062540,1469531390081,150384192450334,1272.0
1469531062540,1469531390151,150384262474334,1270.0
1469531062540,1469531390222,150384332555334,1274.0
1469531062540,1469531390361,150384472132334,816.0
1469531062540,1469531390431,150384542245334,726.0
1469531062540,1469531390501,150384612233334,724.0
1469531062540,1469531390571,150384682312334,1180.0
1469531062540,1469531390641,150384752418334,1272.0
1469531062540,1469531390711,150384822279334,1274.0
1469531062540,1469531390781,150384892151334,1276.0
1469531062540,1469531390852,150384962983334,1278.0
1469531062540,1469531390992,150385102577334,1268.0
1469531062540,1469531391062,150385172884334,1264.0
1469531062540,1469531391132,150385243077334,1266.0
1469531062540,1469531391202,150385313172334,1274.0
1469531062540,1469531391272,150385383151334,1282.0
1469531062540,1469531391413,150385524078334,1280.0
1469531062540,1469531391482,150385592890334,1278.0
1469531062540,1469531391552,150385662522334,1276.0
1469531062540,1469531391622,150385732515334,1278.0
1469531062540,1469531391692,150385802541334,1274.0
1469531062540,1469531391762,150385872572334,1276.0
1469531062540,1469531391832,150385942509334,1282.0
1469531062540,1469531391971,150386082473334,1278.0
1469531062540,1469531392042,150386153324334,1274.0
1469531062540,1469531392112,150386223205334,1278.0
slash
1469531062540,1469531392181,150386292491334,1280.0
1469531062540,1469531392392,150386502546334,1278.0
1469531062540,1469531392462,150386572675334,1274.0
1469531062540,1469531392601,150386712376334,1278.0
1469531062540,1469531392743,150386853673334,1282.0
1469531062540,1469531392812,150386923311334,1278.0
1469531062540,1469531392882,150386993257334,1274.0
1469531062540,1469531392952,150387063192334,1278.0
1469531062540,1469531393092,150387202800334,1276.0
1469531062540,1469531393162,150387273031334,1280.0
1469531062540,1469531393232,150387343380334,1278.0
1469531062540,1469531393302,150387413175334,1280.0
1469531062540,1469531393442,150387553006334,1284.0
1469531062540,1469531393582,150387692822334,1278.0
1469531062540,1469531393722,150387832891334,1020.0
1469531062540,1469531393792,150387903496334,876.0
1469531062540,1469531393862,150387973437334,864.0
1469531062540,1469531393933,150388043908334,1116.0
1469531062540,1469531394003,150388114052334,1264.0
1469531062540,1469531394073,150388183732334,1266.0
1469531062540,1469531394142,150388253503334,1280.0
1469531062540,1469531394212,150388323377334,1278.0
1469531062540,1469531394282,150388393324334,1282.0
1469531062540,1469531394353,150388464137334,1288.0
1469531062540,1469531394493,150388603676334,1282.0
1469531062540,1469531394563,150388673774334,1276.0
1469531062540,1469531394632,150388743462334,1274.0
1469531062540,1469531394702,150388813470334,1280.0
1469531062540,1469531394773,150388884157334,1276.0
1469531062540,1469531394842,150388953427334,1278.0
1469531062540,1469531394982,150389093225334,1280.0
1469531062540,1469531395053,150389164027334,1278.0
1469531062540,1469531395123,150389233555334,1272.0
1469531062540,1469531395193,150389303652334,1270.0
1469531062540,1469531395263,150389373658334,1268.0
1469531062540,1469531395403,150389513753334,1272.0
1469531062540,1469531395473,150389583791334,1274.0
1469531062540,1469531395543,150389653655334,1276.0
1469531062540,1469531395613,150389723517334,1280.0
1469531062540,1469531395753,150389863547334,1276.0
1469531062540,1469531395823,150389933890334,1274.0
1469531062540,1469531395894,150390004624334,1276.0
1469531062540,1469531395963,150390073577334,1280.0
1469531062540,1469531396103,150390213881334,1276.0
slash
1469531062540,1469531396172,150390283030334,1278.0
1469531062540,1469531396242,150390353015334,1288.0
1469531062540,1469531396382,150390492841334,1280.0
1469531062540,1469531396452,150390562759334,1278.0
1469531062540,1469531396522,150390632681334,1268.0
1469531062540,1469531396592,150390702875334,1272.0
1469531062540,1469531396662,150390773502334,1268.0
1469531062540,1469531396733,150390844238334,1264.0
