148958,149760,802,0.801513161417432,37.557891845703125,401,189.2210693359375,802,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,toTop1
152474,153375,901,0.802602067024451,37.05262756347656,501,187.7052459716797,901,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.42857142857142855,toTop2
156284,156985,701,0.7970886491173326,38.736846923828125,300,190.9052734375,701,0.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,toTop3
159607,160410,803,0.8176650178456772,35.11579895019531,597,192.5894775390625,803,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.2857142857142857,toTop4
162717,163438,721,0.8352575173685076,31.242111206054688,501,189.64210510253906,0,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,toTop5
166828,167832,1004,0.8340827309554991,31.073684692382812,601,187.28421020507812,0,0.0,0.5,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.25,toTop6
170638,171640,1002,0.8073679680467187,36.54736328125,601,189.72630310058594,1002,0.0,0.125,0.375,0.0,0.0,0.0,0.0,0.0,0.125,0.375,toTop7
174446,175448,1002,0.8150599858010239,37.64210510253906,602,203.53683471679688,902,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.125,0.375,toTop8
178958,179659,701,0.8060384396968769,35.70526123046875,400,184.08421325683594,0,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,toTop9
182968,183871,903,0.8157058875734364,34.18946838378906,602,185.5157928466797,0,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,toTop10
188017,188999,982,0.7909172486760072,39.15789794921875,481,187.28421020507812,0,0.0,0.0,0.375,0.0,0.125,0.0,0.0,0.125,0.125,0.25,upTop1
192409,193415,1006,0.8990355486645124,19.284210205078125,0,191.0,0,0.0,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.2222222222222222,upTop2
196420,197323,903,0.679440916382132,59.873687744140625,302,186.77894592285156,903,0.0,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.3333333333333333,upTop3
200329,201233,904,0.7857466748336049,39.74737548828125,404,185.5157928466797,0,0.0,0.0,0.42857142857142855,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.2857142857142857,upTop4
204644,205646,1002,0.7889537497309895,39.578948974609375,400,187.53684997558594,0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,upTop5
208752,209653,901,0.7775270495033119,41.51579284667969,300,186.6105194091797,901,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,upTop6
212660,213662,1002,0.7739169875451636,42.18946838378906,302,186.6105194091797,1002,0.0,0.0,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.14285714285714285,0.0,0.2857142857142857,upTop7
216972,217977,1005,0.776975143299895,41.600006103515625,300,186.5263214111328,1005,0.0,0.0,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.14285714285714285,0.0,0.2857142857142857,upTop8
221087,222089,1002,0.789521199934199,39.24211120605469,298,186.44210815429688,1002,0.0,0.0,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.14285714285714285,0.0,0.2857142857142857,upTop9
225335,226324,989,0.7853902361182431,39.831573486328125,264,185.60000610351562,989,0.0,0.0,0.25,0.125,0.0,0.125,0.125,0.0,0.125,0.25,upTop10
231620,232933,1313,0.974591650647405,4.715789794921875,505,185.60000610351562,0,0.30000000000000004,0.30000000000000004,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.2,downTop1
237447,238449,1002,0.966455101840163,6.2315826416015625,501,185.76841735839844,0,0.375,0.125,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,downTop2
241956,242958,1002,0.9729249938655625,5.1368408203125,601,189.72630310058594,0,0.375,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.375,downTop3
246377,247369,992,0.9627659540290078,7.0736846923828125,606,189.97894287109375,0,0.375,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.375,downTop4
250989,252010,1021,0.9904458800882314,1.7684173583984375,616,185.09474182128906,0,0.25,0.25,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.375,downTop5
255332,256213,881,0.9638988898098704,6.736846923828125,478,186.6105194091797,0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,downTop6
259630,260933,1303,0.9796342644602468,4.126312255859375,903,202.6105194091797,1103,0.30000000000000004,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.1,0.30000000000000004,downTop7
263942,264843,901,0.9715807806082608,5.3894805908203125,400,189.64210510253906,0,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,downTop8
267953,268954,1001,0.9691274909875224,5.8105316162109375,400,188.21054077148438,0,0.375,0.125,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.25,downTop9
273165,274167,1002,0.9485327002061241,9.600006103515625,504,186.5263214111328,0,0.25,0.25,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.25,downTop10
278985,280215,1230,0.8367256666968129,31.073684692382812,499,190.3157958984375,1230,0.0,0.375,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.375,toBottom1
283392,285097,1705,0.8955682711378844,20.042098999023438,1504,191.91580200195312,901,0.0,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,0.4545454545454546,toBottom2
287407,288212,805,0.7926883531377568,39.15789794921875,201,188.88421630859375,805,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.2857142857142857,toBottom3
291519,292424,905,0.7970430123894211,38.147369384765625,505,187.95790100097656,905,0.0,0.0,0.42857142857142855,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.2857142857142857,toBottom4
295733,296539,806,0.7540394860642132,46.147369384765625,401,187.6210479736328,806,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.5,toBottom5
299448,300347,899,0.79216038131882,38.40000915527344,598,184.7578887939453,0,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.5,toBottom6
303757,304358,601,0.6871508266784361,56.5894775390625,301,180.88421630859375,601,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.4,toBottom7
307468,308270,802,0.6880072250504361,58.273681640625,601,186.77894592285156,802,0.0,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,0.42857142857142855,toBottom8
311877,312578,701,0.704566225762269,54.48420715332031,501,184.42105102539062,701,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,toBottom9
317188,318089,901,0.7398005621413052,48.33683776855469,501,185.76841735839844,0,0.0,0.0,0.2857142857142857,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,toBottom10
323714,325016,1302,0.9937500399404343,1.1789398193359375,801,188.63157653808594,0,0.6,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.2,upBottom1
327732,328539,807,0.9647855575531432,6.56842041015625,403,186.5263214111328,807,0.42857142857142855,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.2857142857142857,upBottom2
332143,332945,802,0.974820142126461,4.715789794921875,401,187.28421020507812,802,0.2857142857142857,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,upBottom3
335750,336753,1003,0.9747747735982591,4.715789794921875,402,186.94737243652344,0,0.25,0.25,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.25,upBottom4
340367,341168,801,0.9777382053415206,4.2105255126953125,501,189.1368408203125,801,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,upBottom5
344177,345180,1003,0.9699727188843142,5.557891845703125,602,185.09474182128906,1003,0.375,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.375,upBottom6
347900,349702,1802,0.9804096271546119,3.70526123046875,791,189.1368408203125,0,0.5454545454545455,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,upBottom7
353721,354836,1115,0.9712875334787742,5.3894805908203125,701,187.7052459716797,0,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,upBottom8
358039,359143,1104,0.9807778510922351,3.6210479736328125,739,188.37893676757812,0,0.5,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.25,upBottom9
362453,363455,1002,0.9865289333191759,2.5263214111328125,602,187.53684997558594,0,0.375,0.0,0.25,0.0,0.0,0.0,0.0,0.125,0.0,0.25,upBottom10
367766,368767,1001,0.7870083920425607,40.5894775390625,601,190.5684356689453,1001,0.0,0.0,0.25,0.25,0.0,0.0,0.125,0.0,0.0,0.375,downBottom1
371474,372376,902,0.790615349285238,39.831573486328125,601,190.23158264160156,902,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,downBottom2
375186,377592,2406,0.8965974550754006,19.70526123046875,2213,190.5684356689453,1302,0.0,0.07142857142857142,0.21428571428571427,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,0.0,0.5714285714285713,downBottom3
379396,380097,701,0.7611465075794479,44.21052551269531,501,185.09474182128906,701,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,downBottom4
383003,384008,1005,0.7749999817992957,42.442108154296875,601,188.63157653808594,1005,0.0,0.0,0.375,0.125,0.0,0.0,0.0,0.0,0.25,0.25,downBottom5
386716,387714,998,0.7932280006469141,38.56842041015625,305,186.5263214111328,998,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.4,downBottom6
390325,391633,1308,0.7860300091968861,40.757904052734375,499,190.4842071533203,1308,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.1,0.30000000000000004,downBottom7
393942,395039,1097,0.7917042630983654,38.90525817871094,593,186.77894592285156,1097,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.125,0.0,0.25,downBottom8
397752,398960,1208,0.7240449351823741,51.70526123046875,502,187.368408203125,1208,0.0,0.0,0.2222222222222222,0.3333333333333333,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,downBottom9
401271,402373,1102,0.793608491235616,39.15789794921875,401,189.72630310058594,1102,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,downBottom10

