Time,Lux
1468946599902,6.0
1468946600282,0.0
1468946706455,6.0
1468946706508,19.0
1468946706564,26.0
1468946706678,33.0
1468946706731,39.0
1468946707006,46.0
1468946709657,39.0
1468946885718,46.0
1468946904225,53.0
1468946904279,46.0
1468946904337,53.0
1468946904392,46.0
1468946904664,53.0
1468946905752,46.0
1468946905803,53.0
1468946905915,46.0
1468946905968,53.0
1468946906080,46.0
1468946906187,53.0
1468946906405,46.0
1468946906514,53.0
1468946906568,46.0
1468946906682,53.0
1468946918483,59.0
1468946928058,53.0
1468946928111,46.0
1468946929360,53.0
1468946929418,46.0
1468946929469,53.0
1468946930013,46.0
1468946930557,53.0
1468946930609,46.0
1468946930775,53.0
1468946930830,46.0
1468946930885,53.0
1468946937272,59.0
1468946937497,53.0
1468946937499,59.0
1468946937546,53.0
1468946937656,59.0
1468946938148,53.0
1468946938253,59.0
1468946938310,53.0
1468946938420,59.0
1468946938476,53.0
1468946938590,59.0
1468946939018,53.0
1468946939075,59.0
1468946939189,53.0
1468946939295,59.0
1468946939516,53.0
1468946939566,59.0
1468946939678,53.0
1468946939787,59.0
1468946939897,53.0
1468946939951,59.0
1468946946072,66.0
1468946946291,59.0
1468946946341,66.0
1468946946616,59.0
1468946946672,66.0
1468946947919,59.0
1468946947973,66.0
1468946955067,72.0
1468946961182,79.0
1468946967245,72.0
1468946967353,66.0
1468946967406,72.0
1468946968927,66.0
1468946968980,72.0
1468946969199,66.0
1468946969473,72.0
1468946973261,79.0
1468946973481,72.0
1468946973532,79.0
1468946973642,72.0
1468946973751,79.0
1468946973808,72.0
1468946973921,79.0
1468946974029,72.0
1468946974083,79.0
1468946974194,72.0
1468946974246,79.0
1468946974523,72.0
1468946974905,79.0
1468946975010,72.0
1468946975118,79.0
1468946975228,72.0
1468946975283,79.0
1468946975395,72.0
1468946975449,79.0
1468946975574,72.0
1468946975669,79.0
1468946975723,72.0
1468946975834,79.0
1468946975947,72.0
1468946976001,79.0
1468946979307,86.0
1468946980551,79.0
1468946980604,86.0
1468946985475,92.0
1468946991269,99.0
1468946997276,92.0
1468947000525,99.0
1468947001500,92.0
1468947001827,99.0
1468947002317,92.0
1468947002368,99.0
1468947002481,92.0
1468947002534,99.0
1468947002643,92.0
1468947002752,99.0
1468947002809,92.0
1468947003029,99.0
1468947003081,92.0
1468947003195,99.0
1468947006388,106.0
1468947012016,112.0
1468947012235,106.0
1468947012342,112.0
1468947015429,106.0
1468947019814,112.0
1468947019922,106.0
1468947019977,112.0
1468947020089,106.0
1468947021336,112.0
1468947024533,119.0
1468947024582,112.0
1468947024640,119.0
1468947027618,125.0
1468947028377,119.0
1468947028596,125.0
1468947033470,132.0
1468947036609,125.0
1468947039639,132.0
1468947041642,125.0
1468947042023,132.0
1468947045487,139.0
1468947048628,145.0
1468947051603,152.0
1468947054637,145.0
1468947055018,139.0
1468947055341,145.0
1468947056319,139.0
1468947056642,145.0
1468947058863,152.0
1468947060432,145.0
1468947060597,152.0
1468947060920,159.0
1468947060975,152.0
1468947061086,159.0
1468947061199,152.0
1468947061253,159.0
1468947061362,152.0
1468947061416,159.0
1468947061528,152.0
1468947061636,159.0
1468947061695,152.0
1468947061802,159.0
1468947062023,152.0
1468947062075,159.0
1468947062130,152.0
1468947062187,159.0
1468947062241,152.0
1468947062296,159.0
1468947062352,152.0
1468947062462,159.0
1468947062572,152.0
1468947062627,159.0
1468947062740,152.0
1468947062850,159.0
1468947062901,152.0
1468947063015,159.0
1468947063067,152.0
1468947063182,159.0
1468947063288,152.0
1468947063343,159.0
1468947063453,152.0
1468947063507,159.0
1468947066596,165.0
1468947069682,159.0
1468947072605,165.0
1468947075750,172.0
1468947078780,178.0
1468947081812,185.0
1468947084789,178.0
1468947087873,185.0
1468947090963,192.0
1468947093836,198.0
1468947095725,192.0
1468947095997,198.0
1468947096867,205.0
1468947098275,198.0
