time,step,Galaxy-S5-atonomura,nexus7-2012-hmurakami,nexus7-2013-haida,Xperia-Z5-tyamamoto
11,0,0.0,0.0,0.0,0.0
14,1,0.0,0.0,0.0,0.0
17,2,0.0,0.0,0.0,0.0
