startTime,nowTime,nanoTime,lx
1468399655985,1468400003129,1380799793381496,384.0
1468399655985,1468400003291,1380799956013110,377.0
1468399655985,1468400003455,1380800119459464,384.0
1468399655985,1468400003728,1380800392678370,391.0
1468399655985,1468400006500,1380803164354046,384.0
1468399655985,1468400006937,1380803601821494,391.0
1468399655985,1468400009658,1380806322991181,384.0
1468399655985,1468400010091,1380806755266232,391.0
1468399655985,1468400012211,1380808875381752,384.0
slash
1468399655985,1468400012919,1380809583413471,391.0
1468399655985,1468400014549,1380811213932585,384.0
1468399655985,1468400014604,1380811268949616,377.0
1468399655985,1468400014660,1380811324668366,251.0
1468399655985,1468400014717,1380811382090658,79.0
1468399655985,1468400014772,1380811437044460,145.0
1468399655985,1468400014828,1380811492186491,344.0
1468399655985,1468400014884,1380811548473001,384.0
1468399655985,1468400014997,1380811661163366,391.0
slash
1468399655985,1468400016787,1380813451868053,384.0
1468399655985,1468400016844,1380813508209355,391.0
1468399655985,1468400017878,1380814543103000,384.0
1468399655985,1468400018005,1380814669623157,298.0
1468399655985,1468400018043,1380814707975240,79.0
1468399655985,1468400018100,1380814764207584,198.0
1468399655985,1468400018155,1380814819507948,377.0
1468399655985,1468400018211,1380814875227584,384.0
1468399655985,1468400018267,1380814931781802,391.0
1468399655985,1468400018921,1380815585198833,384.0
1468399655985,1468400018975,1380815639782167,391.0
slash
1468399655985,1468400021152,1380817816260603,384.0
1468399655985,1468400021205,1380817869676697,371.0
1468399655985,1468400021262,1380817926503468,145.0
1468399655985,1468400021317,1380817981993676,99.0
1468399655985,1468400021374,1380818038674457,318.0
1468399655985,1468400021429,1380818093576280,377.0
1468399655985,1468400021485,1380818149208103,384.0
1468399655985,1468400021540,1380818205064197,391.0
1468399655985,1468400022196,1380818860447426,377.0
1468399655985,1468400022250,1380818915023936,384.0
1468399655985,1468400022360,1380819024262738,391.0
slash
1468399655985,1468400023285,1380819949212113,384.0
1468399655985,1468400023342,1380820006335029,391.0
1468399655985,1468400024268,1380820932332165,384.0
1468399655985,1468400024321,1380820985422008,364.0
1468399655985,1468400024379,1380821043278362,145.0
1468399655985,1468400024432,1380821096913154,92.0
1468399655985,1468400024488,1380821152760446,284.0
1468399655985,1468400024544,1380821208929456,377.0
1468399655985,1468400024601,1380821265168779,384.0
1468399655985,1468400024656,1380821320529821,391.0
slash
1468399655985,1468400027537,1380824202064299,384.0
1468399655985,1468400027592,1380824256585705,298.0
1468399655985,1468400027648,1380824312568830,79.0
1468399655985,1468400027707,1380824371181851,212.0
1468399655985,1468400027760,1380824424681694,377.0
1468399655985,1468400027817,1380824481402215,384.0
1468399655985,1468400027871,1380824535639090,391.0
slash
1468399655985,1468400030753,1380827418077683,384.0
1468399655985,1468400030807,1380827471846850,357.0
1468399655985,1468400030863,1380827527719662,92.0
1468399655985,1468400030920,1380827584497266,99.0
1468399655985,1468400030975,1380827639546954,344.0
1468399655985,1468400031031,1380827695919454,384.0
1468399655985,1468400031141,1380827806109922,391.0
1468399655985,1468400031796,1380828460866485,384.0
1468399655985,1468400031962,1380828626721849,391.0
slash
1468399655985,1468400034087,1380830751690650,384.0
1468399655985,1468400034135,1380830799893046,258.0
1468399655985,1468400034193,1380830857648880,72.0
1468399655985,1468400034249,1380830913477682,165.0
1468399655985,1468400034305,1380830969266640,357.0
1468399655985,1468400034360,1380831024893307,384.0
1468399655985,1468400034416,1380831080960234,391.0
1468399655985,1468400035071,1380831735906796,384.0
1468399655985,1468400035181,1380831846061796,391.0
slash
1468399655985,1468400037520,1380834184831378,384.0
1468399655985,1468400037574,1380834238992628,311.0
1468399655985,1468400037630,1380834294477889,72.0
1468399655985,1468400037687,1380834351906378,92.0
1468399655985,1468400037741,1380834405731274,311.0
1468399655985,1468400037796,1380834461003618,377.0
1468399655985,1468400037854,1380834518933149,384.0
1468399655985,1468400037909,1380834573500597,391.0
1468399655985,1468400038509,1380835173915597,384.0
1468399655985,1468400038563,1380835227592263,364.0
1468399655985,1468400038627,1380835291697211,371.0
1468399655985,1468400038676,1380835340273461,384.0
1468399655985,1468400038731,1380835396007003,391.0
slash
1468399655985,1468400040853,1380837517521637,384.0
1468399655985,1468400040907,1380837571231742,364.0
1468399655985,1468400040963,1380837627800387,119.0
1468399655985,1468400041018,1380837683017731,72.0
1468399655985,1468400041075,1380837739423460,231.0
1468399655985,1468400041132,1380837796841898,377.0
1468399655985,1468400041186,1380837851103616,384.0
1468399655985,1468400041242,1380837906343460,391.0
1468399655985,1468400042007,1380838671880231,384.0
1468399655985,1468400042223,1380838887306533,391.0
slash
1468399655985,1468400044290,1380840954745438,384.0
1468399655985,1468400044344,1380841008945699,324.0
1468399655985,1468400044400,1380841064380178,66.0
1468399655985,1468400044456,1380841121064084,139.0
1468399655985,1468400044512,1380841176833146,364.0
1468399655985,1468400044568,1380841232305803,384.0
1468399655985,1468400044624,1380841288408094,391.0
1468399655985,1468400045333,1380841997481688,384.0
1468399655985,1468400045498,1380842162814188,391.0
up
1468399655985,1468400047724,1380844389041166,384.0
1468399655985,1468400047781,1380844445404135,364.0
1468399655985,1468400047837,1380844501849916,298.0
1468399655985,1468400047893,1380844557176635,112.0
1468399655985,1468400047948,1380844613034343,72.0
1468399655985,1468400048004,1380844668377051,79.0
1468399655985,1468400048060,1380844724165280,112.0
1468399655985,1468400048115,1380844779370853,172.0
1468399655985,1468400048170,1380844834630385,218.0
1468399655985,1468400048227,1380844891576062,245.0
1468399655985,1468400048285,1380844949186166,271.0
1468399655985,1468400048340,1380845004736114,278.0
1468399655985,1468400048396,1380845060635176,284.0
1468399655985,1468400048508,1380845172151374,278.0
1468399655985,1468400048562,1380845226575957,291.0
1468399655985,1468400048617,1380845281529187,344.0
1468399655985,1468400048678,1380845343087676,364.0
1468399655985,1468400048728,1380845393103405,371.0
1468399655985,1468400048841,1380845505862416,364.0
1468399655985,1468400048950,1380845614475436,377.0
1468399655985,1468400049005,1380845669896791,391.0
up
1468399655985,1468400050365,1380847029780228,384.0
1468399655985,1468400050421,1380847085950957,391.0
1468399655985,1468400050967,1380847631367571,384.0
1468399655985,1468400051022,1380847686220279,364.0
1468399655985,1468400051078,1380847742352883,344.0
1468399655985,1468400051133,1380847797910488,238.0
1468399655985,1468400051190,1380847854901113,79.0
1468399655985,1468400051245,1380847909394758,72.0
1468399655985,1468400051301,1380847965483977,79.0
1468399655985,1468400051356,1380848021034602,112.0
1468399655985,1468400051412,1380848077055748,198.0
1468399655985,1468400051467,1380848131828196,225.0
1468399655985,1468400051523,1380848187606737,245.0
1468399655985,1468400051580,1380848244165748,265.0
1468399655985,1468400051637,1380848301561477,271.0
1468399655985,1468400051694,1380848358222258,265.0
1468399655985,1468400051747,1380848411292258,251.0
1468399655985,1468400051803,1380848467516425,278.0
1468399655985,1468400051858,1380848522963612,311.0
1468399655985,1468400051915,1380848579987727,371.0
1468399655985,1468400051971,1380848635284654,364.0
1468399655985,1468400052026,1380848690623560,371.0
1468399655985,1468400052081,1380848745902883,364.0
1468399655985,1468400052137,1380848801598821,371.0
1468399655985,1468400052194,1380848858270279,377.0
1468399655985,1468400052250,1380848914961373,391.0
up
1468399655985,1468400054315,1380850979947882,384.0
1468399655985,1468400054480,1380851144772830,364.0
1468399655985,1468400054536,1380851200416945,344.0
1468399655985,1468400054592,1380851256869861,258.0
1468399655985,1468400054648,1380851312230122,92.0
1468399655985,1468400054704,1380851368301111,66.0
1468399655985,1468400054760,1380851424287778,72.0
1468399655985,1468400054816,1380851480560642,86.0
1468399655985,1468400054871,1380851535356476,145.0
1468399655985,1468400054927,1380851591766320,212.0
1468399655985,1468400054984,1380851648684132,238.0
1468399655985,1468400055095,1380851759925694,245.0
1468399655985,1468400055208,1380851872537153,278.0
1468399655985,1468400055263,1380851927335330,331.0
1468399655985,1468400055317,1380851981175590,371.0
1468399655985,1468400055373,1380852037461892,364.0
1468399655985,1468400055428,1380852092550121,371.0
1468399655985,1468400055484,1380852148819184,364.0
1468399655985,1468400055539,1380852204096007,371.0
1468399655985,1468400055650,1380852314946163,364.0
1468399655985,1468400055707,1380852372126944,384.0
1468399655985,1468400055762,1380852426207621,391.0
up
1468399655985,1468400057666,1380854330408037,384.0
1468399655985,1468400057720,1380854384851787,371.0
1468399655985,1468400057776,1380854440365277,344.0
1468399655985,1468400057832,1380854496717933,218.0
1468399655985,1468400057888,1380854552543870,72.0
