startTime,nowTime,nanoTime,lx
1468345129615,1468345235617,10854649124244,1122.0
1468345129615,1468345235685,10854717406244,1126.0
1468345129615,1468345235755,10854787430244,1124.0
1468345129615,1468345235826,10854857790244,1126.0
1468345129615,1468345235896,10854927586244,1128.0
1468345129615,1468345236036,10855067640244,1126.0
1468345129615,1468345236106,10855137702244,1122.0
1468345129615,1468345236247,10855278731244,1118.0
1468345129615,1468345236457,10855488860244,1122.0
1468345129615,1468345236527,10855559020244,1116.0
1468345129615,1468345236597,10855628769244,1112.0
1468345129615,1468345236667,10855698832244,1108.0
1468345129615,1468345236737,10855769010244,1072.0
1468345129615,1468345236807,10855839365244,1044.0
1468345129615,1468345236877,10855909152244,1018.0
1468345129615,1468345236947,10855979274244,1016.0
1468345129615,1468345237087,10856119241244,1014.0
1468345129615,1468345237158,10856189606244,1016.0
1468345129615,1468345237227,10856259251244,1038.0
1468345129615,1468345237297,10856329319244,1048.0
1468345129615,1468345237367,10856399122244,1058.0
1468345129615,1468345237507,10856538951244,1056.0
1468345129615,1468345237647,10856678847244,1060.0
1468345129615,1468345237717,10856749086244,1056.0
1468345129615,1468345237787,10856819054244,1054.0
1468345129615,1468345237997,10857029138244,1046.0
1468345129615,1468345238067,10857099342244,1048.0
1468345129615,1468345238138,10857170411244,1042.0
1468345129615,1468345238209,10857240689244,1044.0
1468345129615,1468345238278,10857310232244,1046.0
1468345129615,1468345238348,10857380275244,1048.0
1468345129615,1468345238418,10857450326244,1046.0
1468345129615,1468345238489,10857520937244,1038.0
1468345129615,1468345238559,10857590725244,1036.0
1468345129615,1468345238698,10857730334244,1042.0
1468345129615,1468345238769,10857800695244,1040.0
1468345129615,1468345238839,10857870950244,1038.0
1468345129615,1468345238909,10857940795244,1034.0
1468345129615,1468345238979,10858010848244,1036.0
1468345129615,1468345239049,10858081009244,1032.0
1468345129615,1468345239119,10858150783244,1034.0
1468345129615,1468345239189,10858220847244,1030.0
1468345129615,1468345239329,10858360642244,1036.0
1468345129615,1468345239399,10858431332244,1030.0
1468345129615,1468345239470,10858501654244,1052.0
1468345129615,1468345239539,10858571173244,1102.0
1468345129615,1468345239609,10858641466244,1126.0
1468345129615,1468345239679,10858711452244,1128.0
1468345129615,1468345239819,10858851106244,1130.0
1468345129615,1468345239890,10858921709244,1126.0
1468345129615,1468345240029,10859061432244,1128.0
1468345129615,1468345240100,10859132207244,1126.0
1468345129615,1468345240170,10859201573244,1128.0
1468345129615,1468345240239,10859271140244,1126.0
1468345129615,1468345240309,10859341266244,1100.0
1468345129615,1468345240379,10859411441244,1086.0
1468345129615,1468345240449,10859481292244,1088.0
1468345129615,1468345240519,10859551397244,1102.0
slash
1468345129615,1468345240589,10859621463244,1110.0
1468345129615,1468345240663,10859694976244,1104.0
1468345129615,1468345240800,10859831540244,1122.0
1468345129615,1468345240939,10859971495244,1128.0
1468345129615,1468345241010,10860041765244,1134.0
1468345129615,1468345241080,10860112044244,1136.0
1468345129615,1468345241151,10860183496244,1134.0
1468345129615,1468345241220,10860252474244,1128.0
1468345129615,1468345241360,10860392124244,1134.0
1468345129615,1468345241500,10860532410244,1132.0
1468345129615,1468345241570,10860602495244,1124.0
