startTime,nowTime,nanoTime,lx
1468386551717,1468386785166,185511266976494,296.92633056640625
1468386551717,1468386785262,185511362923761,304.0
1468386551717,1468386785464,185511564553398,297.0947265625
1468386551717,1468386785564,185511665261406,299.11578369140625
1468386551717,1468386785766,185511866799492,303.15789794921875
1468386551717,1468386785867,185511967629570,303.8315734863281
1468386551717,1468386786068,185512169106622,302.56842041015625
1468386551717,1468386786169,185512269662040,303.2420959472656
1468386551717,1468386786370,185512471261163,303.3263244628906
1468386551717,1468386786471,185512571663995,307.70526123046875
1468386551717,1468386786672,185512772896903,306.273681640625
1468386551717,1468386786773,185512873879569,299.70526123046875
1468386551717,1468386786975,185513075387139,297.93682861328125
1468386551717,1468386787075,185513176125665,303.3263244628906
1468386551717,1468386787277,185513377358573,299.6210632324219
1468386551717,1468386787377,185513478066582,302.7368469238281
1468386551717,1468386787579,185513679635185,298.8631591796875
1468386551717,1468386787680,185513780404229,305.3473815917969
1468386551717,1468386787881,185513981637139,304.4210510253906
1468386551717,1468386787982,185514082406181,299.1999816894531
1468386551717,1468386788183,185514283883233,302.4000244140625
1468386551717,1468386788284,185514384957451,299.1999816894531
1468386551717,1468386788486,185514586983818,297.93682861328125
1468386551717,1468386788585,185514686288018,301.89471435546875
1468386551717,1468386788787,185514888161796,302.9052429199219
1468386551717,1468386788888,185514989327568,298.1052551269531
1468386551717,1468386789092,185515192361015,303.0736999511719
1468386551717,1468386789191,185515291604179,303.66314697265625
1468386551717,1468386789391,185515491952081,302.9894714355469
1468386551717,1468386789493,185515593514579,303.66314697265625
1468386551717,1468386789693,185515794137138,303.4947509765625
1468386551717,1468386789895,185515995644707,302.4000244140625
1468386551717,1468386789995,185516096322197,302.3157958984375
1468386551717,1468386790198,185516298592703,299.45263671875
1468386551717,1468386790299,185516399575371,299.9578857421875
1468386551717,1468386790499,185516599801201,303.8315734863281
1468386551717,1468386790600,185516700600761,303.0736999511719
1468386551717,1468386790803,185516903481619,304.9263000488281
1468386551717,1468386790903,185517003945487,299.8736877441406
1468386551717,1468386791103,185517204018731,303.3263244628906
1468386551717,1468386791204,185517304909844,303.8315734863281
1468386551717,1468386791405,185517506173270,304.0
1468386551717,1468386791506,185517606820243,299.2842102050781
1468386551717,1468386791707,185517808327813,303.74737548828125
1468386551717,1468386791808,185517909035820,303.66314697265625
1468386551717,1468386792010,185518110512870,304.084228515625
1468386551717,1468386792110,185518211159842,299.3684387207031
1468386551717,1468386792312,185518412636895,304.25262451171875
1468386551717,1468386792413,185518513924737,303.15789794921875
1468386551717,1468386792615,185518715371268,301.8105163574219
1468386551717,1468386792716,185518816598075,299.7894592285156
1468386551717,1468386792916,185519016732355,304.84210205078125
1468386551717,1468386793018,185519118477959,299.7894592285156
1468386551717,1468386793219,185519319863455,299.11578369140625
1468386551717,1468386793320,185519420998710,302.06317138671875
1468386551717,1468386793520,185519621102471,303.5789489746094
1468386551717,1468386793622,185519722420831,302.9894714355469
1468386551717,1468386793823,185519924264091,303.66314697265625
1468386551717,1468386793926,185520026589529,299.8736877441406
1468386551717,1468386794125,185520225381035,299.3684387207031
1468386551717,1468386794226,185520326363700,302.3157958984375
1468386551717,1468386794428,185520528451103,301.89471435546875
1468386551717,1468386794527,185520628213066,304.33685302734375
1468386551717,1468386794729,185520829934257,302.56842041015625
1468386551717,1468386794832,185520932503837,298.4421081542969
1468386551717,1468386795037,185521137856619,299.11578369140625
1468386551717,1468386795133,185521234139580,298.02105712890625
1468386551717,1468386795333,185521433724542,296.6737060546875
1468386551717,1468386795434,185521534890313,297.6000061035156
1468386551717,1468386795636,185521736947197,297.6842346191406
1468386551717,1468386795737,185521837960381,299.1999816894531
1468386551717,1468386795937,185522038033622,299.5368347167969
1468386551717,1468386796038,185522138741630,296.5052490234375
1468386551717,1468386796241,185522341775079,302.6526184082031
1468386551717,1468386796343,185522443581718,299.2842102050781
1468386551717,1468386796541,185522642312188,304.33685302734375
1468386551717,1468386796642,185522743050713,304.1684265136719
1468386551717,1468386796845,185522945412772,298.61053466796875
1468386551717,1468386796946,185523046517509,293.97894287109375
1468386551717,1468386797146,185523246438164,296.4210510253906
slash
1468386551717,1468386797247,185523347390311,294.7368469238281
1468386551717,1468386797448,185523548958916,296.33685302734375
1468386551717,1468386797549,185523649483818,300.29473876953125
1468386551717,1468386797750,185523851052422,304.4210510253906
1468386551717,1468386797851,185523951729913,303.4947509765625
1468386551717,1468386798052,185524153176445,302.1473693847656
1468386551717,1468386798153,185524254006524,299.45263671875
1468386551717,1468386798354,185524455300468,304.25262451171875
1468386551717,1468386798455,185524556008476,302.821044921875
1468386551717,1468386798657,185524757607598,302.4000244140625
1468386551717,1468386798858,185524958962578,299.3684387207031
1468386551717,1468386798959,185525059701103,298.273681640625
1468386551717,1468386799160,185525261117119,300.37896728515625
1468386551717,1468386799261,185525361886163,298.189453125
1468386551717,1468386799462,185525563088554,298.4421081542969
1468386551717,1468386799563,185525664101738,302.9052429199219
1468386551717,1468386799764,185525865182060,292.7157897949219
1468386551717,1468386799865,185525966012138,147.53683471679688
1468386551717,1468386800066,185526167336601,133.4736785888672
1468386551717,1468386800167,185526268197196,297.43157958984375
1468386551717,1468386800370,185526470559258,298.6947326660156
1468386551717,1468386800469,185526569893974,302.821044921875
1468386551717,1468386800671,185526771828788,302.9894714355469
1468386551717,1468386800772,185526873360770,303.4105224609375
1468386551717,1468386800974,185527074593682,304.6736755371094
1468386551717,1468386801073,185527174203057,303.0736999511719
1468386551717,1468386801275,185527375497001,298.8631591796875
1468386551717,1468386801375,185527476296560,302.6526184082031
1468386551717,1468386801578,185527678536553,302.3157958984375
1468386551717,1468386801678,185527778390068,299.11578369140625
1468386551717,1468386801879,185527979714530,302.3157958984375
1468386551717,1468386801980,185528080605644,298.52630615234375
1468386551717,1468386802183,185528284066337,296.92633056640625
slash
1468386551717,1468386802282,185528382607599,298.7789611816406
1468386551717,1468386802483,185528584176201,298.35791015625
1468386551717,1468386802584,185528684945243,302.4842224121094
1468386551717,1468386802785,185528886330742,304.1684265136719
1468386551717,1468386802886,185528986947198,301.97894287109375
1468386551717,1468386803088,185529188576835,302.4000244140625
1468386551717,1468386803189,185529289406913,306.4421081542969
1468386551717,1468386803390,185529490792411,304.33685302734375
1468386551717,1468386803491,185529591500421,298.273681640625
1468386551717,1468386803692,185529792916436,303.15789794921875
1468386551717,1468386803793,185529893624442,298.02105712890625
1468386551717,1468386803994,185530095040458,304.084228515625
1468386551717,1468386804095,185530195656914,299.7894592285156
1468386551717,1468386804296,185530397011894,295.8315734863281
1468386551717,1468386804397,185530497841972,115.45263671875
1468386551717,1468386804598,185530699319022,251.95790100097656
