96628,97344,716,0.9210284832485551,14.48420715,300,183.4105225,0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.5,,97213,97715,502,0.6360256511887107,90.69474792,301,249.1789551,502,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.5,,upRight
102042,102543,501,0.9444962421669438,10.02105713,300,180.5473633,0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,,102526,103027,501,0.34737568697535226,159.1578979,301,243.8736877,501,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.5,,upRight
106853,107354,501,0.961226297904704,7.242111206,300,186.7789459,501,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,107342,107843,501,0.4211611756083054,141.8947296,401,245.1368561,501,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.5,,upRight1
114779,115481,702,0.784064115934708,38.56842041,502,178.6105194,0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,,115571,116378,807,0.9832536024425608,4.126312256,504,246.3999939,807,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,,downRight
120098,120702,604,0.6597353531360555,60.63157654,494,178.1894684,0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,,120916,121641,725,0.9832707542990348,4.126312256,422,246.6526184,725,0.3333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.3333333333333333,,downRight
126006,126507,501,0.8168947277658312,32.6736908,301,178.4421082,501,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,,126671,127276,605,0.9915023504012861,2.105270386,298,247.7473755,605,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.4,,downRight
131318,132019,701,0.8025930351110163,39.74737549,301,201.3473816,601,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,,131984,132586,602,0.9810866677812914,4.631576538,301,244.8842163,602,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.4,,downRight
136330,136931,601,0.7523718858663713,43.957901,300,177.5157928,601,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.5,,137003,137604,601,0.9697167267563752,7.831573486,301,258.6105347,601,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4,,downRight
141449,142246,797,0.7743589007554019,40.75790405,496,180.6315613,797,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.5,,142421,143024,603,0.9774436201964533,5.557891846,301,246.3999939,603,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,,downRight
145751,147855,2104,0.8982268144919787,19.03158569,100,187.0,0,0.0,0.125,0.0,0.0,0.0625,0.0,0.0,0.0,0.0625,0.75,,147942,148543,601,0.9777321233823002,5.473678589,301,245.8105316,601,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.4,,downRight
