null11521,294.1473693847656
11721,293.8105163574219
11821,291.2842102050781
12022,292.1263122558594
12122,289.8526306152344
12222,289.7684020996094
12422,292.463134765625
12523,294.7368469238281
12723,289.9368591308594
12823,291.70526123046875
13024,291.0315856933594
13124,292.79998779296875
13224,294.65264892578125
13424,294.48419189453125
13525,291.20001220703125
13725,289.0105285644531
13825,291.368408203125
14025,290.02105712890625
14126,289.2631530761719
14226,291.70526123046875
14426,292.3789367675781
14526,292.2105407714844
14735,293.2210388183594
14836,293.38946533203125
15136,292.54736328125
15236,293.4736633300781
15437,293.0526428222656
15537,291.0315856933594
15738,290.7789306640625
15838,293.1368408203125
16039,290.61053466796875
16139,291.70526123046875
16239,292.96844482421875
16440,288.4210510253906
16540,290.8631591796875
16740,294.3999938964844
16840,294.821044921875
17041,290.8631591796875
17141,290.1052551269531
17241,289.8526306152344
17442,291.6210632324219
17542,291.4526062011719
17742,291.9579162597656
17943,292.631591796875
18143,293.8105163574219
18243,290.1052551269531
18444,299.0315856933594
18544,293.8105163574219
18745,293.2210388183594
18845,291.0315856933594
18945,291.7894592285156
19146,234.52630615234375
19248,8.336837768554688
19446,7.9157867431640625
19546,42.35789489746094
19752,158.56842041015625
19847,97.34736633300781
20047,189.05262756347656
20147,291.5368347167969
20248,294.821044921875
20449,291.6210632324219
20549,294.9894714355469
20753,293.8105163574219
20849,292.3789367675781
20950,292.0421142578125
21150,291.9579162597656
21255,292.0421142578125
21451,293.1368408203125
21551,294.7368469238281
21751,294.9894714355469
21851,292.1263122558594
21952,291.8736877441406
22152,292.79998779296875
22252,293.2210388183594
22453,290.02105712890625
22553,291.9579162597656
22765,291.4526062011719
22854,291.5368347167969
22954,291.70526123046875
23155,290.1052551269531
23267,291.70526123046875
23457,296.33685302734375
23557,287.9158020019531
23769,289.8526306152344
23863,294.06317138671875
23963,291.2842102050781
24163,289.7684020996094
24280,291.70526123046875
24466,293.8105163574219
24566,293.3052673339844
24767,295.07366943359375
24867,288.6736755371094
24967,292.0421142578125
25168,290.1052551269531
25275,106.10527038574219
25468,32.92631530761719
25569,291.7894592285156
25785,148.2105255126953
25970,290.1894836425781
26170,291.368408203125
26292,288.2526550292969
26471,288.92633056640625
26571,293.6421203613281
