10679,1356.0
10779,1360.0
10880,1356.0
10880,1358.0
10980,1356.0
10980,1360.0
11080,1350.0
11180,1348.0
11180,1344.0
11288,1346.0
11381,1348.0
11381,1354.0
11581,1358.0
11681,1354.0
11681,1352.0
11982,1354.0
11982,1352.0
12082,1354.0
12082,1352.0
12182,1350.0
12283,1352.0
12383,1358.0
12383,1356.0
12483,1362.0
12584,1366.0
12584,1362.0
12691,1360.0
12691,1354.0
12791,1358.0
12884,1356.0
12985,1360.0
12985,1356.0
13085,1352.0
13085,1354.0
13185,1356.0
13285,1352.0
13285,1354.0
13386,1348.0
13386,1350.0
13486,1352.0
13587,1354.0
13587,1350.0
13688,1354.0
13688,1358.0
13888,1354.0
13988,1350.0
13988,1352.0
14189,1356.0
14289,1354.0
14389,1356.0
14389,1360.0
14489,1362.0
14489,1360.0
14590,1354.0
14690,1352.0
14790,1350.0
14790,1358.0
14890,1360.0
14890,1356.0
14992,1358.0
14992,1356.0
15091,1360.0
15091,1354.0
15196,1356.0
15196,1352.0
15291,1350.0
15291,1352.0
15415,1346.0
15492,1350.0
15492,1352.0
15592,1354.0
15592,1362.0
15692,1360.0
15692,1358.0
15793,1354.0
15793,1352.0
15893,1354.0
15993,1352.0
15993,1358.0
16093,1360.0
16193,1358.0
16193,1354.0
16294,1346.0
16294,1350.0
16394,1352.0
16394,1356.0
16494,1358.0
16494,1354.0
16594,1352.0
16594,1356.0
16706,1348.0
16706,1352.0
16806,1350.0
16895,1352.0
16995,1354.0
16995,1360.0
17095,1356.0
17196,1352.0
17296,1354.0
17296,1352.0
17396,1354.0
17496,1352.0
17496,1356.0
17597,1358.0
17597,1354.0
17697,1358.0
17697,1360.0
17808,1356.0
17808,1358.0
17908,1354.0
17908,1356.0
18008,1360.0
18098,1362.0
18098,1364.0
18198,1362.0
18198,1366.0
18299,1356.0
18299,1354.0
18399,1352.0
18399,1354.0
18599,1356.0
18599,1352.0
18700,1350.0
18700,1352.0
18800,1350.0
18800,1356.0
18901,1354.0
18901,1350.0
19008,1346.0
19008,1352.0
19108,1356.0
19108,1358.0
19209,1356.0
19209,1354.0
19402,1360.0
19502,1354.0
19502,1352.0
19603,1350.0
19703,1206.0
19703,944.0
19803,632.0
19803,306.0
19903,118.0
19903,46.0
20005,26.0
20005,18.0
20108,188.0
20209,520.0
20209,860.0
20308,1186.0
20308,1356.0
20409,1354.0
20409,1352.0
20525,1350.0
20606,1352.0
20606,1350.0
20706,1352.0
20806,1354.0
20907,1356.0
20907,1350.0
21007,1354.0
21007,1352.0
21107,1354.0
21207,1356.0
21207,1354.0
21310,1352.0
21408,1356.0
21508,1352.0
21609,1350.0
21725,1352.0
21725,1354.0
21811,1356.0
22010,1354.0
22010,1350.0
22110,1348.0
22110,1352.0
22210,1354.0
22210,1356.0
22310,1350.0
22310,1354.0
22410,1356.0
22511,1354.0
22611,1352.0
22611,1348.0
22711,1350.0
22811,1354.0
22811,1352.0
22912,1354.0
22912,1356.0
23023,1354.0
23023,1352.0
23122,1354.0
23212,1358.0
23312,1356.0
23413,1354.0
23413,1352.0
23513,1354.0
23513,1358.0
23613,1354.0
23613,1352.0
23713,1354.0
23713,1350.0
23813,1354.0
23914,1356.0
24014,1358.0
24014,1356.0
24115,1352.0
24215,1354.0
24315,1352.0
24315,1348.0
24425,1352.0
24716,1350.0
24716,1358.0
24817,1360.0
24917,1358.0
25017,1354.0
25017,1350.0
25118,1352.0
25218,1356.0
25218,1354.0
25318,1358.0
25318,1356.0
25425,1354.0
25526,1350.0
25526,1352.0
25626,1354.0
25726,1356.0
25820,1354.0
25820,1358.0
25920,1356.0
25920,1352.0
26020,1346.0
26120,1342.0
26221,1344.0
26321,1348.0
26422,1346.0
26422,1352.0
26523,1356.0
26523,1358.0
26626,1354.0
26626,1352.0
26726,1350.0
26726,1356.0
26924,1358.0
27024,1350.0
27124,1356.0
27224,1358.0
27224,1354.0
27325,1348.0
27325,1352.0
27425,1350.0
27425,1352.0
27625,1314.0
27625,1014.0
27726,686.0
27726,350.0
27826,54.0
27826,10.0
28026,32.0
28026,228.0
28142,560.0
28142,898.0
28242,1214.0
28327,1350.0
28327,1352.0
28427,1348.0
28528,1350.0
28528,1358.0
28628,1356.0
28628,1358.0
28728,1356.0
28728,1354.0
28828,1352.0
28828,1354.0
28929,1352.0
28929,1354.0
29029,1358.0
29029,1354.0
29129,1352.0
29229,1354.0
29229,1356.0
29329,1354.0
29450,1350.0
29530,1352.0
29630,1356.0
29730,1358.0
29730,1356.0
29830,1354.0
29930,1350.0
29930,1352.0
30030,1354.0
30131,1352.0
30231,1350.0
30231,1352.0
30532,1350.0
30632,1348.0
30632,1346.0
30740,1352.0
30832,1354.0
30932,1358.0
30932,1350.0
31032,1352.0
31032,1356.0
31133,1354.0
31133,1356.0
31233,1322.0
31333,1060.0
31333,722.0
31433,458.0
31433,218.0
31534,186.0
31534,230.0
31634,240.0
31634,282.0
31735,284.0
31735,292.0
31835,634.0
31835,926.0
