CB,DCB,296833592736621
AC,CA,41944243169
AB,CBA,4535145548246860
BC,BC,4866149665
DA,DA,53682256486
CD,CD,5880059512
DC,DC,6354864422
DB,DB,6756868433
BD,BD,7193472307
AD,DA,76919278045
BA,BA,80172282958
CA,CA,84492287170

