AD,DA,1768124216
DB,DB,2954430275
BA,BA,3380434547
AB,ABD,379593860138692
DC,DC,4352044124
BD,BD,4903249750
BC,BC,5374454376
DA,DA,5791159013
AC,AC,6773768208

