AB,AB,2744746263
DC,DC,4917349700
CB,CB,5220752883
AD,AD,5576056623
CA,CA,5892459477
BA,BA,6220662780
BC,BC,6591866542
AC,AC,6920069749
BD,BD,7265473455
CD,CD,7667077276
DA,DA,8008180839
DB,DB,8369484375

