36528,902.0
36628,898.0
36628,900.0
36727,896.0
36727,894.0
36827,898.0
36827,894.0
36928,896.0
36928,888.0
37028,886.0
37028,888.0
37128,894.0
37128,898.0
37228,896.0
37228,908.0
37328,898.0
37328,902.0
37431,898.0
37431,900.0
37532,906.0
37629,900.0
37629,906.0
37746,898.0
37746,896.0
37831,894.0
37930,884.0
37930,886.0
38131,894.0
38231,896.0
38231,894.0
38332,896.0
38332,898.0
38432,900.0
38533,896.0
38533,906.0
38633,910.0
38633,912.0
38733,914.0
38733,894.0
38834,898.0
38834,894.0
38947,898.0
38947,888.0
39135,900.0
39135,902.0
39235,914.0
39335,912.0
39335,906.0
39435,900.0
39536,898.0
39536,896.0
39636,898.0
39636,896.0
39737,900.0
39838,898.0
39838,886.0
39938,888.0
39938,886.0
40047,888.0
40147,886.0
40147,896.0
40247,900.0
40339,910.0
40339,908.0
40440,902.0
40440,900.0
40541,894.0
40541,898.0
40643,894.0
40643,886.0
40743,888.0
40743,894.0
40844,900.0
40844,906.0
40944,896.0
40944,898.0
41045,896.0
41045,898.0
41145,906.0
41145,900.0
41247,898.0
41247,896.0
41446,888.0
41556,886.0
41746,892.0
41746,894.0
41847,888.0
41847,892.0
41947,894.0
41947,902.0
42047,900.0
42047,908.0
42147,902.0
42147,896.0
42247,900.0
42247,896.0
42348,902.0
42348,900.0
42450,908.0
42450,906.0
42549,910.0
42651,908.0
42750,912.0
42750,914.0
42850,910.0
42850,902.0
42964,906.0
43051,908.0
43151,912.0
43151,900.0
43251,896.0
43251,898.0
43452,900.0
43552,902.0
43552,906.0
43653,910.0
43753,906.0
43753,898.0
43853,894.0
43853,892.0
43954,894.0
43954,896.0
44066,908.0
44066,910.0
44254,902.0
44254,894.0
44355,892.0
44455,894.0
44455,888.0
44555,896.0
44656,894.0
44756,892.0
44756,888.0
44857,892.0
44957,896.0
44957,894.0
45057,888.0
45057,892.0
45158,886.0
45258,896.0
45258,892.0
45367,898.0
45367,896.0
45466,898.0
45559,908.0
