177,438,388,340,
178,445,392,342,
179,452,399,349,
180,459,407,356,
181,466,412,359,
182,473,419,367,
183,481,424,370,
184,488,433,380,
185,495,437,382,
186,503,446,391,
187,510,450,393,
188,518,460,404,
189,523,462,403,
190,532,472,414,
191,539,476,415,
192,549,488,428,
193,556,492,429,
194,562,500,439,
195,572,506,442,
196,580,514,450,
197,588,522,458,
198,596,528,462,
199,603,536,470,
200,608,540,473,
201,617,546,478,
202,628,558,489,
203,637,566,497,
204,644,571,500,
205,651,579,509,
206,662,589,517,
207,671,597,524,
208,678,602,528,
209,683,607,533,
210,690,614,539,
211,705,627,550,
212,712,632,553,
213,719,640,562,
214,725,644,565,
215,738,655,574,
216,748,665,584,
217,757,674,592,
218,765,680,596,
219,769,684,601,
220,777,690,605,
221,790,703,618,
222,802,712,624,
223,804,717,630,
224,815,724,635,
225,823,731,641,
226,838,745,653,
227,843,751,661,
228,854,761,669,
229,866,770,675,
230,872,777,683,
231,878,783,688,
232,886,791,696,
233,897,799,702,
234,906,805,707,
235,916,815,716,
236,928,827,727,
237,941,837,734,
238,952,848,745,
239,956,853,751,
240,963,858,754,
241,977,870,764,
242,979,871,765,
243,979,871,765,
244,979,873,767,
245,979,871,764,
246,979,873,768,
247,979,871,765,
248,979,871,765,
249,979,872,767,
250,978,872,767,
251,978,872,766,
252,978,870,764,
253,978,870,765,
254,978,871,765,
255,978,870,765,
256,978,872,767,
257,978,872,768,
258,978,872,768,
259,978,870,763,
260,978,870,764,
261,978,870,765,
262,977,872,767,
263,977,872,767,
264,977,872,768,
265,977,871,766,
266,977,869,762,
267,977,869,762,
268,977,871,766,
269,977,870,766,
270,976,871,766,
271,974,869,765,
272,959,855,753,
273,951,846,742,
274,944,841,740,
275,934,832,730,
276,921,820,720,
277,912,813,715,
278,904,804,706,
279,896,797,700,
280,887,788,692,
281,876,782,688,
282,867,770,676,
283,861,766,673,
284,852,757,664,
285,835,745,655,
286,826,736,647,
287,818,727,637,
288,812,724,636,
289,802,713,626,
290,794,707,621,
291,785,697,610,
292,777,692,608,
293,768,684,601,
294,759,676,594,
295,749,665,583,
296,739,656,574,
297,730,649,568,
298,722,642,564,
299,714,633,554,
300,705,626,548,
301,696,620,545,
302,688,611,536,
303,681,604,529,
304,674,598,524,
305,665,592,520,
306,655,581,509,
307,648,574,503,
308,640,568,497,
309,632,562,493,
310,624,553,484,
311,614,544,476,
312,607,540,473,
313,599,533,467,
314,591,523,458,
315,583,518,455,
316,575,508,444,
317,567,504,443,
318,559,496,435,
319,551,488,426,
320,543,482,423,
321,535,475,417,
322,526,467,409,
323,519,459,401,
324,511,452,395,
325,506,449,394,
326,498,442,387,
327,490,433,378,
328,482,429,376,
329,476,420,366,
330,469,414,362,
331,462,409,358,
332,453,400,349,
333,448,397,348,
334,441,390,341,
335,434,383,334,
336,427,378,332,
337,420,371,324,
338,414,365,318,
339,406,360,315,
340,399,351,305,
341,395,347,302,
342,386,342,299,
343,380,336,293,
344,374,329,286,
345,367,322,280,
346,361,319,280,
347,354,313,273,
348,349,306,266,
349,342,300,261,
350,336,294,256,
351,330,291,255,
352,324,284,247,
353,318,281,246,
354,312,272,236,
355,306,267,232,
356,300,264,230,
357,294,257,222,
358,289,255,222,
359,283,247,214,
360,278,245,213,
361,273,240,209,
362,267,235,205,
363,263,229,198,
364,256,225,196,
365,251,218,188,
366,246,215,186,
367,240,211,184,
368,235,204,176,
369,230,200,173,
370,225,197,171,
371,221,191,165,
372,216,189,165,
373,212,184,160,
374,208,181,157,
375,203,177,154,
376,199,171,147,
377,194,168,145,
378,190,166,145,
379,186,160,138,
380,180,155,133,
381,176,153,133,
382,171,146,125,
383,167,145,126,
384,162,141,121,
385,158,135,116,
386,155,132,113,
387,151,129,110,
388,147,127,110,
389,145,124,106,
390,141,119,102,
391,137,116,99,
392,135,116,101,
393,131,111,94,
394,128,108,92,
395,125,106,90,
396,120,103,89,
397,117,100,86,
398,114,96,83,
399,110,92,78,
400,107,91,78,
401,104,88,75,
402,101,84,71,
403,99,84,72,
404,96,80,68,
405,94,77,65,
406,90,76,65,
407,88,74,63,
408,86,70,59,
409,83,69,59,
410,80,66,55,
411,78,64,53,
412,76,63,53,
413,74,60,51,
414,72,58,48,
415,68,57,48,
416,67,53,44,
417,65,53,44,
418,63,52,44,
419,61,48,40,
420,60,47,38,
421,58,47,40,
422,56,45,37,
423,54,42,35,
424,53,42,35,
425,52,40,33,
426,50,39,32,
427,49,39,33,
428,47,37,31,
429,46,37,31,
430,45,36,30,
431,44,33,27,
432,43,32,27,
433,42,33,28,
434,41,31,25,
435,40,29,23,
436,39,30,25,
437,38,28,23,
438,37,29,24,
439,37,29,24,
440,36,27,22,
441,35,26,21,
442,35,25,20,
443,34,26,22,
444,34,24,20,
445,33,25,21,
446,33,24,19,
447,33,25,21,
448,32,23,19,
449,32,23,18,
450,32,23,18,
451,32,24,19,
452,32,24,19,
453,32,22,18,
454,31,24,19,
455,31,23,19,
456,31,22,18,
457,31,23,19,
458,31,22,18,
459,31,24,20,
460,31,22,17,
461,32,24,20,
462,31,23,20,
463,31,23,19,
464,32,24,20,
465,31,22,18,
466,31,24,20,
467,31,22,18,
468,31,24,20,
469,31,22,18,
470,31,24,20,
471,32,22,18,
472,31,23,19,
473,32,24,20,
474,31,22,18,
475,31,24,20,
476,31,22,18,
477,31,24,19,
478,31,22,18,
479,31,24,20,
480,32,24,20,
481,32,23,19,
482,31,23,19,
483,31,24,19,
484,32,22,18,
485,32,23,19,
486,31,24,20,
487,32,22,18,
488,32,24,20,
489,32,23,18,
490,32,24,20,
491,31,22,18,
492,32,24,19,
493,32,22,18,
494,32,24,20,
495,32,23,18,
496,32,24,20,
497,32,23,19,
498,31,22,18,
499,32,24,20,
500,32,23,18,
501,24,17,14,
502,0,0,0,
503,0,0,1,
504,0,0,1,
505,0,0,1,
506,0,0,1,
507,0,0,1,
508,0,0,1,
509,0,0,2,
510,0,0,1,
