,1,,,2
256967,240.5894623,,252901,185.4315796
257067,238.7368469,,252957,downTop6
257268,238.4842072,,253036,184.7578888
257368,239.2420959,,253205,185.3473511
257470,downTop7,,253328,185.7684174
257569,238.0631714,,253505,187.2000122
257669,239.5789337,,253612,188.8842163
257869,237.8947296,,253707,189.1368408
257969,240.7579041,,253906,190.8210602
258170,242.6105194,,254032,189.9789429
258270,243.8736877,,254206,191.4947357
258471,244.7157898,,254322,191.2421112
258571,246.9052582,,254607,190.5684357
258771,247.494751,,254741,190.3157959
258871,247.1578979,,254908,190.0631409
259072,241.0105286,,255039,190.3999939
259172,228.5473633,,255208,188.2947388
259373,72.84210205,,255332,186.6105194
259473,53.47367859,,255509,110.6526337
259673,48.92631531,,255647,30.48420715
259774,50.02105713,,255810,6.736846924
259974,47.91578674,,255930,11.62104797
260074,44.88421631,,256213,185.1789551
260275,44.46316528,,256342,190.7368317
260375,43.36842346,,256513,188.8842163
260576,43.78947449,,256650,187.705246
260676,142.3157959,,256814,187.0315704
260876,232.7578888,,256917,186.6105194
260977,242.6947327,,257115,187.1157837
261177,243.2841949,,257316,186.9473724
261278,242.1052704,,257470,downTop7
261478,238.1473694,,257537,186.6947327
261579,239.8315735,,257640,186.3578796
261789,238.5684052,,257825,186.7789459
261789,downTop8,,257928,187.621048
262081,239.2420959,,258043,188.6315765
262181,237.7263336,,258226,189.6421051
262381,241.8526306,,258362,190.3999939
262481,242.6947327,,258527,190.9894714
262682,242.9473572,,258636,191.8315735
262782,246.1473846,,258828,190.9052734
262983,247.2421112,,259028,190.7368317
263083,246.5684204,,259129,190.5684357
263283,246.6526184,,259429,188.3789368
263484,241.8526306,,259630,184.5894775
263584,239.4947357,,259730,163.7052612
263785,156.2947388,,259830,59.28421021
263885,63.49473572,,260032,50.3578949
264085,48.84210205,,260232,11.62104797
264185,45.38948059,,260332,5.221054077
264386,41.26315308,,260533,4.126312256
264486,42.18946838,,260633,62.73684692
264687,38.48420715,,260733,202.6105194
264787,43.45263672,,260933,189.9789429
264988,176.9263,,261034,188.8842163
265088,235.1157837,,261234,187.1157837
265289,241.3473663,,261334,187.705246
265389,243.4526367,,261434,186.6105194
265590,242.4421082,,261635,185.5157928
265691,239.8315735,,261735,185.4315796
265891,239.6631622,,261789,downTop8
265891,downTop9,,261935,186.6947327
265992,239.4947357,,262035,186.5263214
266191,239.9157715,,262236,185.6842041
266292,240.5052643,,262336,187.1157837
266492,243.0315857,,262436,188.8000031
266593,242.4421082,,262637,189.2210693
266793,243.1999969,,262737,190.1473694
266893,245.9789429,,262938,190.7368317
267094,246.7368469,,263038,189.9789429
267194,247.2421112,,263239,191.6631622
267395,245.6420898,,263339,190.9894714
267495,241.5157928,,263440,190.4842072
267695,232.421051,,263640,190.3157959
267796,89.6000061,,263741,190.3999939
267996,50.61053467,,263942,189.6421051
268097,45.97894287,,264042,136.1684265
268297,41.26315308,,264242,21.6421051
268598,38.65263367,,264342,5.389480591
268698,35.45263672,,264543,8.842102051
268898,94.3157959,,264643,62.56842041
269004,233.1789398,,264843,187.53685
269201,244.8842163,,264943,179.4526367
269301,243.3684235,,265044,188.2105408
269502,242.2736664,,265244,188.3789368
269619,240.8421021,,265344,187.957901
269802,237.9789429,,265545,187.0315704
269903,238.2315674,,265645,187.1157837
270112,238.5684052,,265745,185.5157928
270203,239.3263092,,265946,186.5263214
270203,downTop10,,265891,downTop9
270403,238.4000092,,266046,185.4315796
270503,238.5684052,,266246,186.3578796
270704,239.6631622,,266346,187.1157837
270804,242.1052704,,266546,188.8000031
271004,244.042099,,266647,189.2210693
271118,243.0315857,,266747,190.5684357
271305,245.7263184,,266953,190.3157959
271420,246.0631561,,267051,190.2315826
271612,245.8947296,,267251,190.8210602
271708,247.494751,,267351,190.1473694
271909,248.2526245,,267552,189.8105316
272009,247.494751,,267652,190.9894714
272210,244.4631653,,267852,190.7368317
272310,240.8421021,,267953,188.2105408
272511,239.1578979,,268053,100.8842163
272618,204.8000031,,268253,24.84210205
272811,72.16842651,,268353,5.810531616
272911,55.83157349,,268554,6.736846924
273119,50.94737244,,268654,14.23158264
273312,49.01052856,,268854,86.23158264
273413,44.21052551,,268954,184.421051
273624,41.43157959,,269055,190.3999939
273713,35.45263672,,269255,188.8000031
273913,31.07368469,,269355,187.957901
274014,64.75790405,,269556,187.3684082
274214,215.578949,,269656,186.9473724
274325,241.1789398,,269856,186.2736816
274516,244.1263275,,269956,185.2631531
274628,242.7789612,,270057,186.7789459
274818,241.4315948,,270257,186.2736816
274930,238.4842072,,270203,downTop10
275119,238.7368469,,270380,185.7684174
275233,239.2420959,,270557,186.2736816
275419,239.4947357,,270658,187.7894745
275535,238.7368469,,270859,188.7157745
275720,239.4105377,,270959,188.6315765
275836,239.8315735,,271060,189.7263031
276020,240.5894623,,271260,190.2315826
276134,240.6736908,,271366,190.9052734
276421,240.4210663,,271564,190.3157959
276421,toBottom1,,271662,190.3999939
276421,240.6736908,,271862,189.9789429
276624,239.9157715,,271963,191.2421112
276824,240.5052643,,272163,191.1578979
277025,240.5894623,,272263,190.2315826
277125,242.5263214,,272363,190.3157959
277325,243.1999969,,272564,190.2315826
277426,243.9578857,,272664,190.3999939
277626,242.8631592,,272864,190.3157959
277726,242.3578949,,272965,190.4842072
277927,242.6947327,,273165,186.5263214
278027,242.6105194,,273266,77.97895813
278227,242.8631592,,273366,30.48420715
278327,244.1263275,,273566,9.936843872
278528,243.115799,,273669,9.600006104
278628,242.2736664,,273866,21.6421051
278828,240.3368378,,273989,164.8000031
278929,233.3473816,,274167,182.9894562
279129,238.4842072,,274276,189.8105316
279229,177.6842041,,274368,189.2210693
279430,92.46316528,,274568,187.705246
279530,44.54736328,,274972,187.957901
279730,48.50526428,,275169,187.705246
279831,139.8736877,,275470,187.2842102
280031,115.115799,,275570,187.3684082
280131,51.87368774,,275671,187.8736877
280331,121.1789551,,275872,187.53685
280432,245.9789429,,275977,187.7894745
280632,245.3052521,,276173,187.957901
280732,243.4526367,,276273,187.53685
280933,242.6947327,,276421,toBottom1
281033,242.5263214,,276480,187.2842102
281233,242.7789612,,276573,187.3684082
281333,242.6947327,,276673,188.042099
281534,241.0947418,,276874,188.2105408
281534,toBottom2,,277029,189.8105316
281634,241.6842041,,277175,188.2947388
281945,242.4421082,,277276,190.3999939
282136,242.2736664,,277476,188.1263123
282236,242.8631592,,277576,190.4842072
282436,243.0315857,,277698,189.8947449
282536,242.1894684,,277977,190.0631409
282737,244.2947235,,278177,189.7263031
282837,242.3578949,,278285,189.2210693
283037,241.9368286,,278478,190.3999939
283137,239.4947357,,278679,189.6421051
283338,232.0842133,,278881,188.2105408
283438,238.5684052,,278985,181.3052521
283638,234.9473724,,279184,79.07368469
283739,144.6736908,,279288,33.85263062
283939,133.7263184,,279484,31.07368469
284140,134.0631561,,279785,32.92631531
284240,70.65263367,,279920,41.17895508
284440,52.80000305,,280086,174.6526337
284741,244.042099,,280215,190.3157959
284841,244.8842163,,280296,191.0736694
285041,243.9578857,,280486,190.2315826
285141,242.1894684,,280615,190.9052734
285342,241.8526306,,280787,190.5684357
285442,242.6947327,,280917,191.5789642
285546,toBottom3,,280996,188.3789368
285643,242.7789612,,281188,187.8736877
285743,241.9368286,,281306,188.2105408
285943,241.1789398,,281488,188.5473785
286043,243.115799,,281534,toBottom2
286244,242.1894684,,281600,188.042099
286344,243.0315857,,281889,188.6315765
286544,242.1894684,,281989,188.8000031
286645,244.2105255,,282089,188.3789368
286845,243.9578857,,282290,188.8842163
286945,237.5578918,,282390,188.7157745
287145,230.4842072,,282590,190.4842072
287246,238.4842072,,282691,190.3999939
287446,243.1999969,,282891,190.9894714
287546,203.4526367,,282991,190.3999939
287746,141.0526276,,283192,190.2315826
287847,142.0631561,,283292,188.8842163
288047,89.01052856,,283392,181.8105316
288147,53.38948059,,283592,153.9368439
288348,146.0210571,,283692,69.81053162
288448,245.2210541,,283893,51.45263672
288648,243.8736877,,283993,37.6421051
288748,244.042099,,284193,48.08421326
288949,241.9368286,,284293,191.915802
289049,243.0315857,,284393,190.9052734
289250,243.2841949,,284796,187
289350,242.6105194,,284896,20.042099
289450,toBottom4,,285097,188.8842163
289559,242.5263214,,285197,190.4842072
289650,242.7789612,,285297,190.3999939
289851,243.1999969,,285497,188.7157745
289951,242.9473572,,285546,toBottom3
290151,242.6947327,,285799,188.4631653
290251,242.1894684,,285899,188.8842163
290452,243.3684235,,286099,188.2105408
290552,243.115799,,286199,188.4631653
290753,243.2841949,,286400,188.8000031
290855,242.8631592,,286500,189.0526276
291056,240.3368378,,286600,190.2315826
291156,233.1789398,,286801,188.7157745
291356,235.0315857,,286903,188.9684143
291457,241.5157928,,287104,188.042099
291657,198.1473541,,287204,181.8105316
291757,127.2421112,,287407,179.7052612
291957,66.77894592,,287507,101.8947449
292059,69.13684082,,287608,39.15789795
292258,54.48420715,,287809,40.25263977
292360,51.957901,,287909,57.17895508
292559,228.9684296,,288113,162.4421082
292659,245.3894806,,288212,188.8842163
292859,244.042099,,288411,190.4842072
292964,243.115799,,288512,190.5684357
293162,242.4421082,,288613,191.5789642
293264,243.115799,,288813,190.1473694
293565,toBottom5,,288914,190.2315826
293565,241.6842041,,289114,188.8842163
294167,234,,289214,189.0526276
294270,25.51579285,,289415,188.6315765
294467,242.4421082,,289515,188.8842163
294568,242.2736664,,289450,toBottom4
294768,242.7789612,,289715,189.2210693
294868,242.6947327,,289815,188.2947388
295069,242.3578949,,289916,188.9684143
295169,242.1052704,,290116,189.6421051
295370,235.8736725,,290216,189.1368408
295470,229.6421204,,290417,190.4842072
295670,240.5894623,,290517,189.7263031
295771,242.7789612,,290717,188.5473785
295971,198.0631561,,290817,190.2315826
296071,137.5157928,,290918,189.9789429
296272,128.0842133,,291139,189.0526276
296372,64.16842651,,291229,186.6947327
296573,56.25263977,,291418,181.1368561
296873,241.1789398,,291519,178.5263214
296974,244.7157898,,291719,104.336853
297174,243.2841949,,291824,38.73684692
297288,243.0315857,,292024,38.14736938
297475,243.115799,,292124,40.08421326
297576,242.1894684,,292224,149.3052673
297776,toBottom6,,292424,187.957901
297776,242.1052704,,292527,189.9789429
297876,241.3473663,,292729,190.0631409
298177,242.6947327,,292827,190.1473694
298377,242.6105194,,292927,190.0631409
298478,242.9473572,,293128,189.6421051
298678,242.3578949,,293428,189.8105316
298979,244.1263275,,293529,189.9789429
299179,242.1052704,,293565,toBottom5
299280,240.3368378,,293729,189.7263031
299480,231.7473755,,293829,187.705246
299580,242.0210571,,294030,188.7157745
299781,171.2842102,,294130,189.0526276
299881,129.4315796,,294230,188.6315765
300081,92.80000305,,294430,188.2105408
300182,59.87368774,,294531,188.8000031
300382,52.96842957,,294731,188.6315765
300482,54.23158264,,294831,188.7157745
300683,144.0842133,,295032,189.6421051
300783,242.1894684,,295132,190.6526337
300985,242.8631592,,295232,189.6421051
301085,242.2736664,,295433,187.2842102
301291,242.4421082,,295533,181.1368561
301386,242.9473572,,295733,172.042099
301601,241.8526306,,295834,134.3999939
301601,toBottom7,,296034,73.93684387
301704,241.7684326,,296134,46.14736938
301889,241.5157928,,296435,177.5999908
301989,242.3578949,,296539,187.621048
302189,243.115799,,296739,190.4842072
302290,243.8736877,,296839,190.9052734
302490,243.0315857,,297039,189.8947449
302590,243.3684235,,297140,190.0631409
302791,244.042099,,297240,189.7263031
302891,242.8631592,,297440,189.8947449
303092,241.5157928,,297541,188.5473785
303192,241.7684326,,297741,187.705246
303392,238.4000092,,297776,toBottom6
303493,232.1684113,,297842,188.6315765
303693,240.2526245,,298042,188.2105408
303799,237.2210388,,298142,188.1263123
303994,141.0526276,,298343,188.4631653
304094,127.7473755,,298443,188.3789368
304301,69.30526733,,298543,188.4631653
304395,53.81053162,,298744,189.8947449
304595,115.1999969,,298844,189.9789429
304695,241.8526306,,299044,190.0631409
304896,243.2841949,,299145,190.4842072
304996,241.9368286,,299345,190.1473694
305197,242.7789612,,299448,184.7578888
305315,241.9368286,,299545,173.5578918
305498,toBottom8,,299746,88
305498,241.1789398,,299852,46.40000916
305601,240.1684265,,300046,38.40000916
305802,240.2526245,,300347,179.1999969
305899,241.5157928,,300456,187.3684082
306099,242.1894684,,300547,189.8947449
306199,243.4526367,,300747,190.9894714
306400,243.3684235,,300857,189.8105316
306500,243.1999969,,301049,189.1368408
306700,242.8631592,,301351,188.8842163
306809,242.2736664,,301451,188.6315765
307001,238.5684052,,301551,188.2947388
307102,232.0842133,,301601,toBottom7
307314,238.0631714,,301852,187.53685
307404,240.5894623,,302054,188.2105408
307605,184.1684265,,302166,188.8000031
307706,131.1157837,,302355,190.0631409
307906,128,,302455,188.6315765
308007,78.56842041,,302555,189.1368408
308207,55.57894897,,302755,189.6421051
308408,122.6947479,,303056,190.0631409
308511,241.9368286,,303178,190.2315826
308617,243.2841949,,303356,189.8105316
308808,242.5263214,,303457,187.8736877
308919,243.115799,,303657,183.9999847
309109,243.0315857,,303757,177.6842041
309218,241.4315948,,303866,119.578949
309410,toBottom9,,304058,56.58947754
309410,240.1684265,,304169,80.42105103
309517,239.9157715,,304358,180.8842163
309711,239.6631622,,304466,188.9684143
309822,241.6842041,,304659,190.5684357
310012,242.5263214,,304776,191.2421112
310125,242.8631592,,304860,190.0631409
310513,241.7684326,,305060,189.7263031
310626,243.3684235,,305193,189.8105316
310813,242.7789612,,305361,189.1368408
311014,242.6105194,,305498,toBottom8
311214,244.6315613,,305471,188.2105408
311314,242.4421082,,305663,188.7157745
311515,238.6526337,,305790,187.957901
311615,231.6631622,,305873,188.042099
311816,239.1578979,,306064,189.1368408
311916,242.3578949,,306195,188.3789368
312116,207.7473755,,306365,189.7263031
312217,135.578949,,306497,188.4631653
312417,131.7894745,,306665,189.8105316
312517,83.87368774,,306801,190.3999939
312718,55.32632446,,306880,189.8105316
312818,69.38948059,,307167,190.2315826
313018,230.2315826,,307267,184.8421173
313119,244.1263275,,307468,183.2421112
313320,243.4526367,,307568,169.2631531
313420,242.8631592,,307768,108.8000031
313721,242.3578949,,307868,96.16842651
313921,240.5894623,,308069,58.27368164
314021,239.4105377,,308169,166.3999939
314222,239.1578979,,308270,186.7789459
314322,240.4210663,,308470,189.9789429
314522,240.2526245,,308570,190.0631409
314623,241.1789398,,308771,190.3157959
314823,241.2631531,,308871,188.8000031
314823,toBottom10,,309071,188.9684143
314923,241.9368286,,309172,189.6421051
315125,241.3473663,,309272,188.5473785
315225,241.9368286,,309410,toBottom9
315426,241.5999908,,309472,188.042099
315526,243.115799,,309573,187.4526367
315827,242.8631592,,309773,187.621048
316027,241.8526306,,309873,186.9473724
316127,243.2841949,,310074,188.1263123
316328,241.8526306,,310174,187.621048
316428,242.3578949,,310274,188.9684143
316629,240.9263,,310475,189.1368408
316729,238.6526337,,310575,188.8000031
316929,232.336853,,310775,190.8210602
317029,238.7368469,,310876,189.9789429
317230,242.8631592,,311076,190.3157959
317330,238.4000092,,311176,190.2315826
317531,158.5684204,,311276,190.3157959
317631,131.8736877,,311477,190.0631409
317831,123.4526367,,311577,185.2631531
317932,73.51579285,,311777,183.4105225
318132,53.38948059,,311877,182.9052582
318233,52.80000305,,312078,150.7368469
318433,181.9789429,,312178,93.97895813
318533,244.6315613,,312378,54.48420715
318733,244.378952,,312478,122.2736816
318834,242.7789612,,312578,184.421051
319034,242.5263214,,312779,188.4631653
319134,242.1894684,,312879,190.5684357
319335,239.7473755,,313080,191.1578979
319435,238.3157959,,313180,190.5684357
319635,237.8947296,,313380,189.8947449
319736,240.2526245,,313480,190.1473694
319936,239.3263092,,313581,189.7263031
320037,238.3157959,,313781,188.8000031
320237,239.2420959,,313881,187.8736877
320337,238.3157959,,314082,187.3684082
320538,238.6526337,,314182,188.042099
320638,239.2420959,,314382,188.5473785
320838,238.4000092,,314482,188.2947388
320950,238.6526337,,314582,187.957901
321139,239.4947357,,314783,188.6315765
321240,237.8947296,,314823,toBottom10
321441,238.4000092,,314883,187.957901
321541,238.5684052,,315083,188.2947388
321741,238.7368469,,315184,189.2210693
321942,239.3263092,,315384,188.3789368
322042,upBottom1,,315584,189.9789429
322242,239.2420959,,315785,190.4842072
322543,240.0842285,,315885,189.8947449
322643,240.2526245,,316085,190.0631409
322844,241.5999908,,316216,190.9052734
322944,241.5157928,,316386,188.6315765
323144,243.0315857,,316486,189.8947449
323445,242.9473572,,316787,189.0526276
323545,242.8631592,,316887,186.5263214
323746,237.4736786,,317087,183.494751
323846,229.8105164,,317188,185.7684174
324046,174.9894714,,317388,146.2736816
324147,126.5684204,,317488,83.45263672
324347,123.3684235,,317689,48.33683777
324648,112.9263153,,317789,48.92631531
324748,105.4315796,,317989,126.7368469
324949,54.73684692,,318089,185.7684174
325049,85.38948059,,318190,188.8842163
325249,239.9157715,,318390,190.3999939
325350,243.9578857,,318491,189.9789429
325550,245.6420898,,318792,189.8105316
325652,245.5578918,,318892,189.2210693
325852,244.4631653,,319093,188.5473785
325952,244.042099,,319193,188.4631653
326153,244.1263275,,319394,187.705246
326258,242.2736664,,319494,186.9473724
326459,upBottom2,,319696,186.5263214
326459,242.1894684,,319797,186.4421082
326559,243.0315857,,320097,185.3473511
326759,242.5263214,,320197,185.0947418
326859,243.0315857,,320398,184.9263153
327059,242.2736664,,320498,185.4315796
327160,242.9473572,,320799,185.6000061
327360,243.0315857,,321107,185.4315796
327461,242.4421082,,321207,186.7789459
327661,238.6526337,,321407,185.2631531
327761,229.3894806,,321507,185.4315796
327962,230.5684204,,321708,185.6842041
328062,216.3368378,,321810,185.6000061
328262,160.5894775,,322042,upBottom1
328363,156.042099,,322010,186.5263214
328563,84.63157654,,322110,185.5157928
328663,52.88421631,,322210,187.4526367
328864,201.6000061,,322411,186.3578796
328964,243.8736877,,322511,187.7894745
329164,244.9684143,,322712,188.2105408
329265,246.9052582,,322812,188.4631653
329465,243.9578857,,323012,188.2947388
329603,244.2105255,,323113,188.4631653
329766,242.6947327,,323213,188.9684143
330066,241.5157928,,323413,188.5473785
330167,241.8526306,,323513,189.8947449
330367,242.5263214,,323714,188.6315765
330467,242.7789612,,323814,160.5052643
330668,241.6842041,,324014,14.23158264
330768,upBottom3,,324114,4.210525513
330768,242.1894684,,324315,2.947372437
331069,242.6947327,,324415,2.105270386
331370,244.042099,,324515,1.178939819
331570,243.0315857,,324716,8.505264282
331675,243.1999969,,324838,81.43157959
331871,240.4210663,,325016,187.8736877
331975,231.8315735,,325116,191.2421112
332171,231.3263245,,325217,190.7368317
332279,200.8421021,,325417,191.5789642
332472,137.2631531,,325517,190.4842072
332583,150.5684204,,325717,191.4105225
332773,95.24211121,,325818,189.6421051
332883,54.3157959,,326018,189.8947449
333073,215.2421112,,326118,190.1473694
333187,242.3578949,,326319,187.53685
333374,244.8000031,,326459,upBottom2
333482,245.0526276,,326444,188.4631653
333675,243.1999969,,326523,188.8842163
333795,242.4421082,,326719,187.7894745
334076,243.1999969,,326827,188.3789368
334176,242.7789612,,327029,189.6421051
334278,upBottom4,,327129,188.9684143
334278,241.5157928,,327331,189.0526276
334577,241.8526306,,327531,189.8947449
334677,241.5157928,,327732,185.6000061
334878,242.4421082,,327832,83.62106323
334978,242.7789612,,328032,13.6421051
335178,242.9473572,,328135,6.56842041
335279,243.1999969,,328333,14.98947144
335479,242.2736664,,328433,70.23158264
335579,241.2631531,,328539,186.5263214
335780,232.2526245,,328734,190.9894714
335880,231.0736847,,328835,190.5684357
336081,203.3684387,,329035,190.3999939
336181,126.8210602,,329135,191.0736694
336381,131.4526367,,329335,190.4842072
336482,123.957901,,329436,190.8210602
336682,72.92631531,,329543,188.9684143
336782,52.12631226,,329736,189.2210693
337083,244.5473633,,329844,188.5473785
337283,242.8631592,,330037,188.2947388
337384,244.9684143,,330166,188.7157745
337585,244.5473633,,330337,187.957901
337685,242.8631592,,330448,188.5473785
337886,242.2736664,,330638,188.8000031
337989,242.1894684,,330768,upBottom3
338186,240.8421021,,330752,188.3789368
338286,240.2526245,,330846,187.957901
338487,239.8315735,,331040,188.3789368
338587,241.3473663,,331151,188.8000031
338788,242.6947327,,331341,187.705246
338788,upBottom5,,331450,189.8947449
338888,242.4421082,,331641,189.8105316
339088,241.8526306,,331743,189.1368408
339188,242.8631592,,331847,189.9789429
339389,242.7789612,,332143,184.5052795
339489,242.6105194,,332143,82.61053467
339690,242.2736664,,332444,16.16842651
339790,242.9473572,,332544,4.715789795
339991,243.0315857,,332745,20.042099
340091,237.8947296,,332845,160.7578888
340291,231.3263245,,332945,187.2842102
340392,227.8736877,,333145,190.3999939
340592,181.6420898,,333245,190.9052734
340692,127.4105377,,333446,190.4842072
340893,129.1789398,,333546,190.3157959
340993,133.5578918,,333746,188.2947388
341193,80.25263977,,333847,188.9684143
341294,47.83157349,,333947,189.2210693
341494,118.2315826,,334147,188.4631653
341594,243.8736877,,334248,187.7894745
341795,240.8421021,,334278,upBottom4
341895,243.3684235,,334448,187.3684082
342096,242.8631592,,334548,187.2842102
342196,242.6947327,,334749,188.042099
342396,240.8421021,,334849,187.8736877
342501,241.4315948,,334949,187.2000122
342602,upBottom6,,335149,189.6421051
342698,240.8421021,,335250,188.8000031
342797,239.7473755,,335450,188.5473785
343002,239.5789337,,335550,188.7157745
343098,242.1052704,,335750,186.9473724
343299,241.8526306,,335851,100.1263123
343399,242.3578949,,336051,33.51579285
343599,242.6947327,,336152,4.715789795
343700,242.3578949,,336352,8
343900,241.9368286,,336452,26.02105713
344000,236.9684143,,336552,120.7579041
344201,227.7894592,,336753,185.3473511
344301,231.1578827,,336853,190.4842072
344502,230.5684204,,337053,191.2421112
344602,200.1684113,,337153,191.0736694
344802,133.4736786,,337253,190.3157959
344902,124.8000031,,337455,190.8210602
345103,62.73684692,,337555,190.1473694
345303,51.87368774,,337756,188.9684143
345404,84.80000305,,337856,188.8842163
345504,233.2631531,,338056,188.5473785
345704,241.0105286,,338256,187.8736877
345805,244.5473633,,338459,187.2842102
346012,243.9578857,,338563,187.2000122
346115,242.4421082,,338763,188.3789368
346307,244.042099,,338788,upBottom5
346414,241.6842041,,339063,188.042099
346618,240.1684265,,339264,188.2947388
346708,upBottom7,,339465,189.6421051
346809,239.4105377,,339565,188.7157745
346909,238.5684052,,339765,188.2105408
347120,239.6631622,,339866,189.8947449
347210,239.4105377,,340066,189.6421051
347410,240.8421021,,340166,188.5473785
347510,242.6105194,,340367,179.7894897
347711,242.3578949,,340467,45.05262756
347811,244.8000031,,340667,13.81053162
348012,241.6842041,,340769,5.810531616
348113,234.2736816,,340868,4.210525513
348312,227.7052612,,341068,29.55789185
348413,222.9894714,,341168,189.1368408
348613,130.6947327,,341369,188.9684143
348713,126.9052734,,341469,190.7368317
348914,122.9473724,,341569,190.3157959
349014,128.5052643,,341869,190.3999939
349214,126.4842072,,342170,189.7263031
349315,124.1263123,,342371,188.8842163
349515,133.8105316,,342471,188.5473785
349615,91.62106323,,342571,187.621048
349816,52.37895203,,342602,upBottom6
349916,223.4105225,,342773,187.705246
350117,241.4315948,,342875,187.7894745
350217,245.2210541,,343175,189.2210693
350418,244.8842163,,343477,188.8000031
350518,243.8736877,,343576,188.4631653
350721,243.115799,,343777,189.2210693
350846,242.6105194,,343877,189.0526276
351021,240.5052643,,344077,188.6315765
351122,240.2526245,,344177,184.5052795
351322,238.7368469,,344378,167.8315735
351422,240.5894623,,344488,45.47367859
351626,upBottom8,,344679,12.21052551
351626,241.0105286,,344779,5.557891846
351722,239.8315735,,344879,15.91578674
351923,241.3473663,,345079,86.14736938
352023,240.9263,,345180,185.0947418
352223,243.115799,,345380,188.2947388
352324,242.1894684,,345485,190.2315826
352524,242.5263214,,345684,189.6421051
352632,243.115799,,345784,190.4842072
352827,242.7789612,,345884,190.7368317
352928,242.9473572,,346085,190.4842072
353140,244.042099,,346185,188.6315765
353230,242.6947327,,346385,187.7894745
353432,242.4421082,,346485,187.8736877
353534,241.7684326,,346708,upBottom7
353734,232.0000153,,346686,187.2842102
353837,227.7052612,,346786,186.7789459
354038,228.5473633,,346889,186.9473724
354149,206.4000092,,347087,187.2000122
354340,141.5578918,,347194,187.4526367
354442,131.957901,,347387,187.621048
354653,134.2315826,,347496,187.8736877
354776,78.98947144,,347688,188.4631653
354943,48.92631531,,347788,188.9684143
355054,90.02105713,,347900,189.1368408
355244,241.5157928,,348190,175.8315735
355347,241.4315948,,348391,66.02105713
355544,243.8736877,,348491,8
355654,243.3684235,,348691,3.70526123
355845,244.378952,,348791,4.715789795
355955,243.8736877,,349092,6.147369385
356146,241.8526306,,349208,5.473678589
356255,240.5052643,,349398,4.547363281
356447,240.2526245,,349498,41.34736633
356447,upBottom9,,349702,181.1368561
356547,241.0947418,,349818,189.2210693
356748,240.1684265,,350004,190.1473694
356863,241.4315948,,350104,191.1578979
357048,242.2736664,,350204,190.2315826
357148,242.4421082,,350405,189.7263031
357349,244.042099,,350505,189.6421051
357450,243.0315857,,350806,188.1263123
357651,242.4421082,,351006,187.7894745
357753,242.1894684,,351106,187.4526367
357954,238.4000092,,351207,188.042099
358056,229.2210541,,351507,187.7894745
358255,229.3894806,,351626,upBottom8
358358,202.1894684,,351708,188.042099
358556,127.4947357,,351808,188.4631653
358656,124.8842163,,352014,188.3789368
358856,128.421051,,352115,188.4631653
358959,116.8000031,,352215,189.1368408
359157,53.38948059,,352418,189.2210693
359358,56,,352518,189.1368408
359466,163.621048,,352719,188.5473785
359565,240.4210663,,352833,188.8000031
359758,241.9368286,,353019,189.2210693
359868,243.115799,,353120,188.8842163
360160,242.8631592,,353220,189.2210693
360267,241.8526306,,353420,190.3999939
360375,242.1052704,,353526,189.1368408
360575,239.3263092,,353721,187.705246
360676,upBottom10,,353828,151.4105225
360676,238.4000092,,354021,112.336853
361066,239.8315735,,354122,18.86315918
361266,240.1684265,,354322,6.063156128
361366,242.1894684,,354422,5.389480591
361567,242.7789612,,354534,18.52632141
361868,243.4526367,,354723,139.1999969
361968,241.7684326,,354836,187.3684082
362168,242.6105194,,355024,189.9789429
362269,240.6736908,,355135,191.3263092
362469,232.0842133,,355325,190.3157959
362569,228.8842163,,355525,189.8105316
362770,227.7894592,,355731,190.5684357
362870,214.3999939,,355840,189.8947449
363071,156.5473633,,356034,188.4631653
363171,153.4315796,,356134,188.8000031
363371,115.7052612,,356335,187.4526367
363472,51.11579895,,356435,187.0315704
363672,129.0105286,,356447,upBottom9
363772,240.9263,,356556,188.5473785
363973,242.6105194,,356735,187.7894745
364073,244.042099,,356863,187.4526367
364274,242.8631592,,357036,188.8842163
364374,242.6105194,,357156,188.6315765
364574,241.8526306,,357337,189.2210693
364675,244.2947235,,357444,189.9789429
364875,242.0210571,,357563,188.9684143
364987,243.4526367,,357738,189.8947449
365276,242.6105194,,357844,190.2315826
365477,244.1263275,,358039,188.3789368
365587,241.8526306,,358159,147.3684235
365777,244.042099,,358341,28.29473877
365878,243.4526367,,358461,16.75788879
365978,downBottom1,,358642,10.44210815
366078,241.5999908,,358778,3.621047974
366178,242.6947327,,358879,7.494735718
366379,243.4526367,,359143,185.1789551
366479,242.1894684,,359343,185.7684174
366679,243.1999969,,359479,190.5684357
366780,244.2105255,,359644,189.8947449
366980,243.3684235,,359766,190.9894714
367080,244.1263275,,359860,189.6421051
367281,243.0315857,,360045,189.8947449
367381,241.0947418,,360147,188.042099
367582,235.0315857,,360345,188.1263123
367682,242.4421082,,360460,188.2105408
367882,205.8947296,,360676,upBottom10
367983,131.4526367,,360648,186.9473724
368183,131.1157837,,360756,187.2000122
368283,130.1894684,,360869,186.9473724
368484,101.7263184,,361061,188.1263123
368584,49.76841736,,361171,189.0526276
368785,27.11578369,,361351,188.7157745
368885,16.6736908,,361467,189.1368408
369085,126.4000092,,361651,188.4631653
369186,245.4736938,,361852,188.5473785
369386,245.8947296,,361953,188.4631653
