,nexus7-2013-amiyoshi
128963,190.82106018066406
129141,190.23158264160156
129244,194.10525512695312
129442,190.3157958984375
129546,188.46316528320312
129744,192.5894775390625
129944,193.3473663330078
130145,188.04209899902344
130245,191.91580200195312
130345,194.35789489746094
130546,190.14736938476562
130647,189.05262756347656
130847,193.6842041015625
130948,190.9052734375
131148,188.12631225585938
131249,192.92633056640625
131349,192.08419799804688
131550,188.63157653808594
131650,191.4105224609375
131850,194.02105712890625
131951,185.26315307617188
132151,102.23158264160156
132251,4.715789794921875
132453,1.43157958984375
132553,6.147369384765625
132653,58.02105712890625
132854,171.70526123046875
132954,189.1368408203125
133154,190.73683166503906
133254,194.35789489746094
133354,190.39999389648438
133555,189.81053161621094
133656,194.5263214111328
133856,192.08419799804688
133957,188.8000030517578
134157,193.01052856445312
134258,193.76841735839844
134358,190.5684356689453
134561,189.64210510253906
134661,193.93685913085938
134862,191.07366943359375
134965,188.37893676757812
135165,194.02105712890625
135265,192.0
135469,185.43157958984375
135567,64.75790405273438
135768,1.43157958984375
135868,7.6631622314453125
135971,17.347366333007812
136171,102.14736938476562
136272,181.13685607910156
136474,186.77894592285156
136574,194.27369689941406
136674,192.3368377685547
136875,189.2210693359375
136978,193.0947265625
137178,195.1999969482422
137278,188.96841430664062
137481,190.06314086914062
137581,194.69473266601562
137681,190.4842071533203
137881,188.88421630859375
137990,193.4315643310547
138184,192.92633056640625
138285,188.63157653808594
138485,192.42103576660156
138585,194.4420928955078
138685,189.81053161621094
138886,190.73683166503906
138991,193.6842041015625
139187,185.5157928466797
139287,48.67369079589844
139488,0.9263153076171875
139588,4.126312255859375
139889,167.2421112060547
139989,191.07366943359375
140190,185.60000610351562
140290,190.3157958984375
140491,193.3473663330078
140591,190.4842071533203
140791,189.89474487304688
140891,194.02105712890625
140991,192.08419799804688
141192,188.7157745361328
141292,193.0947265625
141497,193.6842041015625
141593,188.8000030517578
141794,191.07366943359375
141894,194.35789489746094
141995,190.06314086914062
142196,190.5684356689453
142296,194.10525512695312
142499,191.4105224609375
142599,185.43157958984375
142799,147.11578369140625
142900,4.54736328125
143100,3.11578369140625
143200,8.084213256835938
143511,187.7052459716797
143602,190.73683166503906
143802,195.1999969482422
143903,191.6631622314453
144104,190.39999389648438
144204,193.93685913085938
144304,192.16842651367188
144517,188.7157745361328
144605,191.4105224609375
144806,193.5157928466797
144906,187.45263671875
145106,190.06314086914062
145207,193.85263061523438
145307,189.97894287109375
145525,187.6210479736328
145608,190.3157958984375
145808,115.11579895019531
145909,7.0736846923828125
146109,5.3894805908203125
146209,9.347366333007812
146532,190.98947143554688
146611,194.69473266601562
146811,188.96841430664062
146913,190.14736938476562
147112,195.36842346191406
147215,191.83157348632812
147315,191.7473602294922
147515,195.11578369140625
147617,193.4315643310547
147817,188.7157745361328
147920,191.7473602294922
148120,190.73683166503906
148221,185.60000610351562
148322,186.35787963867188
148524,188.7157745361328
148624,185.01051330566406
148824,183.8315887451172
148927,189.89474487304688
149127,186.94737243652344
149228,176.4210662841797
149428,136.9263153076172
149531,105.51579284667969
149631,148.8000030517578
149831,189.81053161621094
149932,194.02105712890625
150132,189.89474487304688
150233,191.49473571777344
150435,194.10525512695312
150538,190.14736938476562
150637,187.95790100097656
150837,192.5894775390625
150939,190.6526336669922
151139,185.60000610351562
151240,191.49473571777344
151440,191.91580200195312
151543,186.86317443847656
151644,188.54737854003906
151844,191.2421112060547
151945,184.9263153076172
152147,185.34735107421875
152248,188.8000030517578
152449,182.9894561767578
152552,140.04209899902344
152651,98.273681640625
152852,124.63157653808594
152952,182.90525817871094
153153,190.39999389648438
153255,194.5263214111328
153456,189.81053161621094
153558,189.97894287109375
153758,193.76841735839844
153859,190.39999389648438
153959,187.7052459716797
154161,192.16842651367188
154262,190.5684356689453
154462,185.6842041015625
154578,189.2210693359375
154763,190.39999389648438
154867,185.26315307617188
154967,185.34735107421875
155167,190.3157958984375
155269,187.0315704345703
155470,185.178955078125
155572,181.22105407714844
155771,142.6526336669922
155872,101.726318359375
155974,138.8631591796875
156174,191.15789794921875
156276,187.87368774414062
156476,189.81053161621094
156579,194.18946838378906
156778,190.3157958984375
156879,188.37893676757812
156980,193.60000610351562
157181,192.67369079589844
157282,188.12631225585938
157482,190.39999389648438
157586,192.50526428222656
157785,187.20001220703125
157886,187.45263671875
157996,190.14736938476562
158188,185.178955078125
158288,181.97894287109375
158489,188.37893676757812
158589,174.4842071533203
158789,133.55789184570312
158893,89.43157958984375
159092,121.43157958984375
159192,182.0631561279297
159296,188.96841430664062
159495,194.5263214111328
159598,188.96841430664062
159797,188.29473876953125
159900,191.83157348632812
160099,188.29473876953125
160215,187.53684997558594
160299,191.7473602294922
160500,190.3157958984375
160600,185.60000610351562
160800,189.97894287109375
160900,192.08419799804688
161101,186.35787963867188
161201,187.368408203125
161302,189.81053161621094
161502,185.60000610351562
161602,183.8315887451172
161803,190.4842071533203
161904,185.60000610351562
162104,184.67367553710938
162204,166.3157958984375
162304,96.92631530761719
162505,121.85263061523438
162605,186.5263214111328
162805,193.4315643310547
162905,188.7157745361328
163106,190.14736938476562
163206,193.0947265625
163406,189.64210510253906
163506,188.37893676757812
163607,192.5894775390625
163808,191.15789794921875
163910,186.69473266601562
164110,191.2421112060547
164231,192.84210205078125
164411,187.368408203125
164511,189.1368408203125
164612,193.26316833496094

