Time,Lux
1469072382012,2.0
1469072382222,0.0
1469072384951,2.0
1469072385020,0.0
1469072410326,2.0
1469072410394,0.0
1469072412422,2.0
1469072412490,0.0
1469072424163,2.0
1469072424300,0.0
1469072427307,2.0
1469072427376,0.0
1469072437939,2.0
1469072438070,0.0
1469072445974,2.0
1469072446042,0.0
1469072456111,2.0
1469072456179,0.0
1469072476042,2.0
1469072476172,0.0
1469072503798,2.0
1469072503861,0.0
1469072518752,2.0
1469072518891,0.0
1469072524693,2.0
1469072524762,0.0
1469072528188,2.0
1469072528257,0.0
1469072560213,2.0
1469072560345,0.0

