Time,Lux
1469071407131,6.0
1469071410504,0.0
1469071410610,6.0
1469071410771,0.0
1469071410827,6.0
1469071411534,0.0
1469071412080,6.0
1469071412298,0.0
1469071412461,6.0
1469071412516,0.0
1469071419527,6.0
1469071420835,0.0
1469071420883,6.0
1469071420998,0.0
1469071421048,6.0
1469071421707,0.0
1469071422792,6.0
1469071424207,0.0
1469071425241,6.0
1469071426326,0.0
1469071427526,6.0
1469071429204,0.0
1469071429968,6.0
1469071430951,0.0
1469071431001,6.0
1469071432038,0.0
1469071432365,6.0
1469071432747,0.0
1469071434379,6.0
1469071435195,0.0
1469071435791,6.0
1469071441060,0.0
1469071442580,6.0
1469071442910,0.0
1469071442962,6.0
1469071443018,0.0
1469071445734,6.0
1469071445900,0.0
1469071445953,6.0
1469071446064,0.0
1469071446118,6.0
1469071446393,0.0
1469071446447,6.0
1469071447590,0.0
1469071450470,6.0
1469071459917,0.0
1469071460674,6.0
1469071464371,0.0
1469071464642,6.0
1469071484504,0.0
1469071484555,6.0
1469071484668,0.0
1469071484721,6.0
1469071485321,0.0
1469071485374,6.0
1469071485485,0.0

