Time,Lux
1468936698888,446.2315979003906
1468936698988,448.0
1468936699192,445.97894287109375
1468936699291,444.9684143066406
1468936699493,449.3473815917969
1468936699593,445.4736633300781
1468936699795,443.4526062011719
1468936699895,445.38946533203125
1468936700098,446.7368469238281
1468936700198,446.9052734375
1468936700399,442.9473571777344
1468936700500,445.5578918457031
1468936700701,444.88421630859375
1468936700802,442.273681640625
1468936701003,443.6210632324219
1468936701205,445.38946533203125
1468936701306,447.1579284667969
1468936701508,445.3052673339844
1468936701608,445.97894287109375
1468936701810,448.0841979980469
1468936701913,445.0526123046875
1468936702117,447.07366943359375
1468936702214,445.4736633300781
1468936702413,448.16839599609375

