waveCount,TotalWidth,tiltAve,deepest,class
1.0,420.047,-0.017876109173633026,0.6654929577464789,slash
1.0,561.229,0.004463552652194114,0.7125220458553791,slash
1.0,420.054,-0.011908805858539928,0.6748681898066784,slash
1.0,490.461,-0.8463375478219834,0.6263157894736842,slash
1.0,489.374,-0.8670775403039817,0.6491228070175439,slash
1.0,489.316,-0.8720027267483306,0.643859649122807,slash
1.0,559.38,2.8251297385795127E-4,0.7469244288224957,slash
1.0,559.709,0.012712369571471704,0.7588028169014085,slash
1.0,419.82,-0.007426688769290646,0.7082601054481547,slash
1.0,560.366,-1.4740178214861546,0.6783831282952548,slash
1.0,1120.967,3.5628843892938304,0.8469565217391304,up
1.5,4700.239001,-0.801104066180484,0.7609075043630017,up
1.0,1680.8,2.529220340164973,0.7727272727272727,up
1.0,1120.754,2.1244613353477746,0.7818499127399651,up
1.0,1540.674,2.32917677174921,0.7325174825174825,up
1.0,1192.322,1.5396932105629773,0.7986111111111112,up
1.0,1330.975,2.377855862802737,0.7909407665505227,up
1.0,1750.286,2.668146259586608,0.8017391304347826,up
1.0,1330.802,2.4675388075308584,0.8246527777777778,up
1.0,1190.606,3.1812818406595125,0.7399650959860384,up
0.5,3710.16,-2.274734543327318,0.6013864818024264,down
1.0,2030.086,-2.240688247486183,0.6504347826086957,down
1.0,1049.975,-1.8559192737977435,0.7142857142857143,down
1.0,1049.238,-1.0514251649883204,0.64,down
1.0,1330.608,-2.1616684610237002,0.71875,down
2.0,6788.849,0.6088012993920631,0.7972270363951474,down
1.0,1260.939,-1.3789603904868284,0.6829268292682927,down
1.0,1330.458,-1.0404805439340907,0.7043478260869566,down
1.0,1191.012,-0.7521072659173802,0.6111111111111112,down
1.0,1330.573,-1.1837156690843376,0.796875,down
3.0,1539.518,2.027383357333503,0.4392361111111111,roll
3.0,1610.147,-1.99786685658177,0.43031358885017423,roll
3.0,1679.707,-2.0797402619944454,0.4425087108013937,roll
3.0,1750.187,-2.160489986529514,0.45898778359511344,roll
2.5,1749.938,3.060340027377575,0.41114982578397213,roll
2.5,1609.674,2.1990673431698733,0.4714038128249567,roll
2.5,1610.383,-2.1121915788712466,0.4548611111111111,roll
2.5,1540.315,-3.4768652649933336,0.47038327526132406,roll
3.0,1539.755,0.11321575416431562,0.41391304347826086,roll
3.0,1680.128,-2.1300129572750235,0.44869565217391305,roll
1.0,2310.35,-1.6892952789359688,0.9826086956521739,hide
1.0,1399.03,-1.5515979357188363,0.9878682842287695,hide
1.0,1469.992,-0.45127721630486506,0.9861111111111112,hide
1.0,1329.478,-0.17571676265238811,0.9740034662045061,hide
1.0,1469.595,-0.4542437153137704,0.9947916666666666,hide
1.0,1470.081,-0.7753513332316015,0.9756944444444444,hide
1.0,1748.923,-0.5416480694352279,0.9878472222222222,hide
1.0,1680.263,-0.7194655810730102,0.9826388888888888,hide
1.0,1610.248,-0.6430757618913592,0.9826388888888888,hide
1.0,1609.165,-0.9529218084900903,0.9913194444444444,hide

